Time,C1_Temperature_C,C2_Temperature_C,C3_Temperature_C,C4_Temperature_C,C5_Temperature_C,Gas_Velocity_ms,Pressure_Drop_mbar,Heat_Recovery_Efficiency_Percent,Calciner_Temperature_C,Calcination_Degree_Percent,Fuel_Flow_Rate_tph,Tertiary_Air_Temperature_C,O2_Content_Percent,CO_Content_ppm
18:51:45,313.0,470.4,622.7,760.6,876.5,19.8,351.6,87.7,894.9,92.4,5.11,982.4,3.08,230.0
18:51:50,327.6,472.4,625.1,776.7,881.0,20.0,349.7,87.9,883.0,92.3,5.62,1021.1,2.88,154.0
18:51:55,315.3,467.2,634.3,771.5,871.3,20.2,339.1,87.9,884.8,92.6,5.33,1003.1,2.95,135.0
18:52:00,317.6,464.7,628.2,763.0,868.7,20.9,338.6,87.1,916.2,92.2,5.19,1034.9,3.18,179.0
18:52:05,329.9,467.8,628.2,768.3,876.9,19.6,337.0,86.6,898.6,91.7,4.98,1007.6,3.06,308.0
18:52:10,326.9,472.1,610.6,773.3,875.9,20.5,344.1,87.1,872.5,92.8,4.37,1026.0,2.68,184.0
18:52:15,314.6,475.1,619.6,764.7,872.1,19.7,341.8,87.6,889.9,92.9,5.16,998.8,3.32,260.0
18:52:20,327.2,484.7,614.5,774.1,864.7,19.7,349.1,88.0,897.2,92.8,4.93,983.6,3.31,235.0
18:52:25,318.3,481.2,619.9,766.4,871.5,20.3,350.2,87.6,904.4,93.0,5.21,984.3,2.85,287.0
18:52:30,323.0,467.5,618.0,769.2,867.7,20.7,345.9,87.4,896.9,92.7,5.09,1004.5,2.75,237.0
18:52:35,325.8,463.9,623.1,772.6,868.8,20.2,343.7,87.2,902.1,92.0,5.07,983.4,2.96,211.0
18:52:40,313.5,472.7,616.1,774.8,856.7,19.9,343.3,88.0,893.7,92.6,5.13,985.6,3.49,251.0
18:52:45,316.5,468.0,629.8,762.6,870.5,20.1,350.9,87.6,893.7,92.5,4.89,1001.1,3.02,252.0
18:52:50,313.2,468.3,621.9,770.5,878.9,20.1,341.0,87.6,896.5,92.8,5.05,1012.3,2.35,237.0
18:52:55,322.8,474.4,624.2,773.8,873.2,20.2,339.1,87.3,886.3,92.3,5.11,997.9,2.81,304.0
18:53:00,321.5,473.1,616.9,770.2,865.5,20.5,339.3,87.9,899.7,92.2,5.02,994.5,3.27,301.0
18:53:05,317.3,472.4,621.0,765.8,884.1,20.5,350.8,86.6,890.7,92.0,4.86,1002.3,3.29,187.0
18:53:10,322.7,465.3,620.3,779.0,875.3,19.7,338.0,87.8,901.6,93.4,4.93,996.2,3.22,296.0
18:53:15,317.7,458.9,614.1,780.6,875.8,20.1,346.0,87.4,896.3,93.0,4.91,1010.4,3.18,240.0
18:53:20,311.4,482.8,619.9,760.6,879.4,20.3,349.0,88.0,894.0,92.6,4.64,1013.1,2.94,252.0
18:53:25,321.5,473.5,626.1,773.4,873.4,20.1,342.7,87.1,894.8,92.8,5.01,1023.7,3.23,322.0
18:53:30,318.6,476.0,621.4,775.5,864.8,20.1,346.7,87.5,888.9,92.0,5.1,1002.1,2.91,314.0
18:53:35,323.8,469.3,622.2,767.9,882.8,20.2,345.2,87.0,890.5,92.5,4.96,995.3,3.05,265.0
18:53:40,314.9,475.0,619.4,769.0,880.4,20.1,335.3,88.5,907.2,92.2,4.99,1002.0,2.45,251.0
18:53:45,328.3,479.3,614.2,775.0,870.9,20.2,346.1,86.7,885.0,92.7,5.33,1008.6,2.91,218.0
18:53:50,330.6,474.4,625.5,771.0,877.2,19.4,345.2,88.1,893.7,91.9,5.29,983.2,2.86,306.0
18:53:55,319.6,458.9,619.5,771.8,872.5,20.0,351.3,87.2,917.4,92.8,5.21,1017.1,3.1,230.0
18:54:00,326.4,473.5,621.1,775.2,865.3,19.8,344.8,88.4,891.1,92.5,5.06,990.4,2.93,294.0
18:54:05,313.7,467.1,619.7,781.5,874.1,19.9,345.3,88.0,910.7,91.9,4.92,987.9,3.01,262.0
18:54:10,323.1,475.5,619.8,769.9,858.4,19.9,357.4,87.4,918.5,93.0,5.15,1017.5,2.84,286.0
18:54:15,321.6,484.3,617.0,773.7,874.1,20.1,339.0,87.0,887.7,92.6,4.82,958.7,3.34,224.0
18:54:20,321.6,474.9,622.9,764.9,881.1,19.6,350.3,87.8,899.1,92.5,4.88,1010.6,2.98,277.0
18:54:25,318.2,470.0,620.3,769.8,868.3,19.7,348.4,86.5,891.7,92.5,4.95,1007.5,3.22,114.0
18:54:30,324.4,463.6,614.0,770.9,872.8,20.6,341.0,87.1,905.5,92.5,4.76,967.3,2.97,234.0
18:54:35,312.2,465.8,630.5,772.9,878.6,20.1,342.6,87.7,908.7,91.8,5.15,1032.4,2.73,207.0
18:54:40,312.8,474.9,620.9,771.1,874.7,20.7,340.9,87.7,887.0,93.5,5.06,984.0,2.89,242.0
18:54:45,320.8,475.4,618.7,774.5,870.4,19.8,342.3,87.5,887.1,93.0,5.04,976.6,3.0,219.0
18:54:50,325.4,463.7,617.5,780.2,857.9,19.3,344.1,87.6,898.2,92.6,4.87,1015.2,3.33,225.0
18:54:55,324.4,476.6,627.4,772.1,876.3,20.4,341.0,88.1,888.9,91.8,4.81,1006.8,3.03,284.0
18:55:00,322.1,478.7,619.3,771.1,866.4,19.5,336.1,87.9,884.3,92.9,4.87,1005.1,3.05,215.0
18:55:05,320.7,477.4,620.7,776.7,866.7,19.9,344.3,87.8,900.1,92.4,4.87,981.6,2.9,213.0
18:55:10,315.7,474.1,618.4,779.8,867.2,20.2,337.9,87.4,883.5,92.9,4.44,990.8,2.87,214.0
18:55:15,314.2,476.6,624.7,776.4,870.5,20.1,346.1,87.0,913.4,92.6,4.97,951.4,3.25,186.0
18:55:20,324.9,477.9,614.8,773.2,864.9,20.0,347.2,88.0,888.1,92.9,4.77,983.7,3.13,257.0
18:55:25,330.5,471.9,621.1,787.2,877.3,19.6,352.9,87.6,894.9,92.0,5.07,962.7,2.64,216.0
18:55:30,324.6,474.1,621.6,769.3,867.6,20.0,336.0,87.5,908.8,91.4,5.05,1001.0,3.01,218.0
18:55:35,321.9,474.0,624.5,776.2,876.9,19.8,348.8,87.7,912.7,92.2,4.88,953.4,3.02,239.0
18:55:40,325.6,465.8,616.2,775.5,866.8,19.7,347.0,87.4,925.2,92.5,5.18,1003.4,2.5,193.0
18:55:45,324.2,483.8,624.6,770.5,880.1,19.7,345.7,88.0,889.4,92.2,5.24,967.6,3.09,277.0
18:55:50,326.0,463.4,616.7,766.8,873.1,19.6,341.2,87.0,906.8,93.1,5.17,1010.9,2.84,241.0
18:55:55,326.2,470.3,622.6,788.5,878.0,20.1,348.0,87.2,905.5,92.7,5.1,975.3,3.39,280.0
18:56:00,320.5,472.4,628.7,773.0,876.5,20.0,349.3,86.6,913.2,92.3,4.62,963.3,3.18,186.0
18:56:05,325.0,467.0,615.6,774.8,881.5,20.5,342.4,87.2,898.4,93.4,4.59,980.5,3.1,146.0
18:56:10,319.5,463.7,623.4,782.9,880.1,19.4,338.7,86.6,906.1,93.0,4.84,968.7,3.07,238.0
18:56:15,316.7,473.1,620.1,776.5,870.1,19.9,356.9,87.1,899.2,92.5,5.12,956.3,2.98,302.0
18:56:20,321.2,472.7,623.9,776.1,880.3,19.8,343.3,87.3,900.9,92.4,4.94,964.2,2.7,148.0
18:56:25,325.8,481.9,632.8,778.7,871.8,20.0,341.3,88.1,897.4,91.9,5.09,986.0,3.11,302.0
18:56:30,321.3,474.4,622.5,770.6,874.2,20.0,355.0,86.8,917.4,91.8,4.81,1023.4,3.32,297.0
18:56:35,319.0,473.6,610.9,769.7,877.1,20.4,347.0,87.4,890.2,93.1,4.66,1028.3,3.33,271.0
18:56:40,320.5,476.1,621.7,770.7,873.1,20.6,336.2,87.9,893.0,93.3,5.28,1006.7,3.23,247.0
18:56:45,318.5,460.0,620.8,770.4,860.5,19.8,344.9,87.2,895.4,92.5,4.96,983.1,3.4,214.0
18:56:50,319.7,476.3,622.0,774.1,879.7,20.2,346.0,87.6,900.5,92.3,5.03,1066.7,3.08,249.0
18:56:55,324.7,482.3,622.8,780.4,873.6,20.3,337.6,87.3,900.4,91.5,4.87,983.8,3.46,189.0
18:57:00,323.8,478.7,626.5,779.8,878.8,19.6,348.2,87.2,893.2,93.1,5.03,989.4,3.05,212.0
18:57:05,320.5,477.5,615.5,772.5,877.6,19.5,340.5,87.6,907.8,93.2,4.9,1002.2,3.47,251.0
18:57:10,322.6,473.9,615.3,758.1,875.4,19.5,350.5,87.1,913.3,92.8,5.06,990.3,2.83,223.0
18:57:15,327.1,476.7,618.6,770.3,861.7,19.6,341.8,87.4,898.4,91.8,5.2,994.9,2.67,287.0
18:57:20,323.9,473.3,630.6,767.9,875.3,19.9,346.8,87.1,900.1,91.5,4.91,978.1,3.13,262.0
18:57:25,322.6,477.6,620.1,766.6,870.1,20.5,344.7,87.3,899.9,92.8,4.9,998.5,2.86,264.0
18:57:30,320.2,479.2,624.0,761.0,870.8,20.1,341.7,88.1,901.3,91.7,5.14,1003.2,3.07,298.0
18:57:35,330.5,467.3,627.4,776.9,865.4,19.8,349.0,87.0,896.0,93.9,5.27,1003.7,3.03,302.0
18:57:40,320.7,472.2,616.1,785.2,878.8,19.0,342.8,88.4,895.3,93.1,5.07,976.1,2.89,284.0
18:57:45,315.9,474.7,627.5,766.8,868.1,20.5,342.7,87.6,904.0,92.5,5.04,966.1,3.1,154.0
18:57:50,321.1,476.4,615.4,765.6,874.0,19.7,351.8,87.4,896.6,92.1,4.91,975.8,2.87,308.0
18:57:55,327.9,483.3,632.3,772.6,869.0,20.9,344.6,87.1,899.8,92.6,4.9,987.3,2.84,262.0
18:58:00,320.5,469.2,617.2,784.1,872.6,20.3,346.6,88.3,901.5,92.7,5.04,1021.5,2.97,227.0
18:58:05,316.7,463.3,621.2,779.2,869.8,20.1,347.6,87.8,905.4,92.1,4.89,992.5,3.12,297.0
18:58:10,322.2,473.0,628.7,768.6,860.6,20.4,343.9,87.4,914.8,92.0,5.09,1003.0,2.96,249.0
18:58:15,324.7,473.0,616.1,770.5,871.5,20.3,350.5,87.3,896.7,92.6,5.07,1010.5,2.98,298.0
18:58:20,324.3,464.3,622.8,770.3,869.5,19.6,337.4,87.7,908.1,92.3,5.02,997.1,3.0,296.0
18:58:25,315.9,476.4,623.6,780.3,874.0,19.5,332.3,87.5,891.2,91.4,5.06,1038.1,2.97,243.0
18:58:30,325.1,463.8,632.6,774.1,861.7,19.8,339.7,87.8,896.6,92.9,5.09,987.6,3.01,276.0
18:58:35,323.5,475.6,624.3,774.1,876.6,19.9,340.5,87.7,883.0,92.9,5.47,985.9,3.13,268.0
18:58:40,327.1,466.7,628.2,771.5,871.7,19.3,348.2,86.5,898.7,92.4,5.0,998.1,2.99,227.0
18:58:45,321.7,472.3,621.9,775.4,879.0,21.1,338.7,87.3,903.4,93.3,4.77,977.2,3.04,296.0
18:58:50,327.8,464.2,613.8,775.0,880.2,20.3,342.7,86.6,887.3,92.6,5.14,1012.4,3.04,225.0
18:58:55,327.4,469.4,615.5,773.7,869.4,19.8,346.8,87.2,900.3,91.3,4.91,983.4,2.82,196.0
18:59:00,328.9,481.5,621.6,768.7,877.8,20.1,350.7,87.4,930.1,93.3,5.06,995.5,3.06,320.0
18:59:05,322.0,475.7,620.7,772.4,875.4,19.9,346.7,87.9,923.9,91.9,5.04,1004.7,3.08,266.0
18:59:10,322.1,459.1,623.0,775.7,873.8,20.0,351.7,88.0,901.0,91.9,4.71,967.3,3.42,171.0
18:59:15,320.9,485.9,620.4,758.5,876.8,20.3,349.9,88.4,894.5,92.6,5.08,995.7,3.28,259.0
18:59:20,320.0,471.5,622.5,767.5,874.6,19.9,344.3,87.0,925.6,92.7,5.12,981.7,2.75,218.0
18:59:25,332.4,473.1,621.3,779.0,875.0,19.9,353.7,87.4,905.1,93.0,4.61,1013.2,2.89,290.0
18:59:30,315.1,455.6,619.4,773.8,867.8,19.6,347.1,87.7,900.4,92.8,4.92,1028.2,2.75,253.0
18:59:35,319.9,482.7,621.1,778.8,871.0,20.9,355.4,87.5,892.2,93.0,5.04,1007.4,3.08,337.0
18:59:40,325.5,465.6,619.1,779.9,879.1,20.2,340.2,87.0,894.3,91.3,4.79,1023.4,3.34,225.0
18:59:45,320.4,471.8,619.2,774.7,868.3,19.8,338.8,86.7,903.3,92.4,5.06,975.4,2.7,266.0
18:59:50,324.7,484.1,627.5,768.2,870.4,20.8,338.8,87.2,903.6,92.6,4.93,987.1,2.94,172.0
18:59:55,331.1,466.6,619.9,780.0,875.9,20.0,338.0,87.2,917.8,92.7,4.64,998.3,3.18,205.0
19:00:00,315.7,466.8,622.9,782.4,871.7,19.8,347.4,87.2,902.8,92.0,5.38,1005.1,2.78,261.0
19:00:05,322.6,468.9,626.4,773.0,875.3,20.1,336.3,87.2,875.9,92.8,4.8,989.2,2.84,234.0
19:00:10,325.5,462.9,634.2,761.6,881.4,20.6,348.4,87.7,881.9,92.9,4.87,1045.2,2.82,254.0
19:00:15,321.5,469.6,621.6,779.2,873.3,20.2,350.4,87.4,896.1,93.3,5.24,984.8,3.02,189.0
19:00:20,318.8,462.8,610.4,772.3,875.3,20.7,347.3,87.6,910.6,91.9,5.1,1010.2,3.42,238.0
19:00:25,319.1,469.2,619.0,772.0,860.5,20.3,340.5,87.5,910.7,92.7,4.91,991.6,2.92,348.0
19:00:30,325.0,471.2,625.8,767.3,868.3,20.2,342.5,88.1,918.6,92.6,5.23,988.0,3.01,247.0
19:00:35,322.9,470.9,626.9,765.3,879.0,19.5,343.8,87.3,884.5,92.4,4.82,999.8,2.73,295.0
19:00:40,323.1,473.2,618.4,777.5,877.8,20.0,351.7,87.3,905.8,93.5,5.23,987.3,2.8,254.0
19:00:45,322.3,472.9,628.2,766.2,884.3,20.1,340.1,88.0,894.1,92.6,5.26,982.9,2.73,264.0
19:00:50,321.5,480.2,628.5,771.4,880.7,19.4,350.3,88.3,881.2,91.6,4.92,977.9,3.14,203.0
19:00:55,322.9,466.4,627.2,772.9,875.1,20.1,348.6,88.6,902.0,92.9,4.97,985.6,2.89,232.0
19:01:00,316.8,469.2,619.1,775.7,878.2,19.4,337.5,87.1,893.0,93.0,5.09,1012.0,3.08,180.0
19:01:05,321.9,467.7,621.9,772.5,871.2,19.4,355.4,87.8,918.7,91.9,5.19,991.8,3.07,174.0
19:01:10,327.3,471.6,622.8,764.8,858.0,20.2,340.7,88.0,900.9,92.0,4.97,1011.7,3.12,260.0
19:01:15,314.2,471.7,626.0,773.9,862.9,19.0,338.5,87.9,887.6,92.3,4.99,1019.5,2.93,348.0
19:01:20,314.7,466.9,620.7,775.2,880.7,20.5,341.1,86.8,896.8,93.6,5.11,984.1,3.06,334.0
19:01:25,330.5,468.6,617.0,779.6,876.5,19.6,332.4,87.1,883.2,92.4,5.19,984.8,3.05,188.0
19:01:30,317.9,471.4,624.1,772.9,872.2,19.8,348.7,87.2,926.6,91.9,4.89,1011.4,2.91,322.0
19:01:35,318.0,477.4,625.9,774.8,873.6,20.0,343.1,87.0,922.6,92.7,5.39,1006.3,3.16,278.0
19:01:40,320.7,471.4,621.9,770.1,869.6,19.4,340.6,87.6,915.6,92.3,5.06,960.2,2.77,354.0
19:01:45,322.4,459.2,618.7,763.5,861.1,19.9,345.7,87.7,920.9,91.9,4.81,1001.1,2.65,149.0
19:01:50,319.5,475.5,607.9,760.3,879.3,20.0,345.0,87.6,899.3,92.0,5.16,978.9,3.12,338.0
19:01:55,325.0,471.6,621.8,764.2,877.9,19.7,347.2,87.5,881.5,92.7,5.05,1026.2,2.94,206.0
19:02:00,314.5,476.0,627.5,782.5,872.8,19.8,334.4,88.0,907.8,91.8,4.76,1006.5,2.7,309.0
19:02:05,317.0,473.7,621.7,772.7,870.1,19.8,354.7,87.1,902.6,93.2,5.08,970.4,3.32,258.0
19:02:10,315.5,475.0,620.7,779.5,878.8,19.7,349.6,87.1,913.0,92.7,5.04,950.3,3.32,272.0
19:02:15,318.6,467.3,624.5,775.7,873.2,20.3,344.5,87.8,898.9,92.4,4.69,971.1,2.91,251.0
19:02:20,319.4,482.3,615.7,776.0,871.0,19.5,349.6,87.8,900.5,92.1,5.04,987.4,2.84,291.0
19:02:25,329.9,468.4,629.1,770.3,870.3,19.8,348.2,87.8,892.2,92.6,4.85,979.8,2.93,333.0
19:02:30,323.8,464.0,618.5,767.4,862.4,20.1,344.2,86.8,899.1,92.1,5.06,1024.6,2.98,253.0
19:02:35,328.7,471.6,613.7,774.2,862.3,20.6,345.0,86.8,897.2,92.4,4.94,1007.6,3.01,186.0
19:02:40,320.5,468.1,616.9,777.9,875.8,19.4,342.4,86.6,913.8,92.8,5.21,1016.1,3.28,239.0
19:02:45,324.2,472.5,623.8,767.3,868.7,19.4,350.7,86.6,895.6,92.1,4.85,1017.0,2.57,145.0
19:02:50,317.4,471.5,609.9,777.6,865.4,20.0,340.9,86.8,902.4,92.8,4.99,1009.3,2.7,109.0
19:02:55,323.2,467.5,615.9,765.7,870.0,20.4,355.1,87.8,914.2,93.3,5.29,1018.1,2.81,274.0
19:03:00,317.6,471.5,629.6,774.2,869.9,20.1,339.5,87.6,902.8,92.9,5.05,1012.2,3.12,203.0
19:03:05,317.4,469.9,620.4,771.0,875.5,19.9,340.6,87.5,894.4,91.9,4.86,1001.5,3.01,196.0
19:03:10,319.9,472.9,617.4,770.3,869.8,19.8,344.0,87.1,906.2,91.8,5.18,980.9,3.2,263.0
19:03:15,317.7,479.7,617.1,778.9,868.3,20.5,340.1,88.0,894.3,92.6,5.16,997.2,3.36,163.0
19:03:20,326.3,465.8,624.3,770.7,873.7,19.9,351.9,87.8,899.8,91.4,4.87,972.5,3.07,241.0
19:03:25,324.5,463.6,622.5,769.5,880.5,19.0,344.1,87.7,882.7,92.1,5.42,994.2,2.94,235.0
19:03:30,323.4,468.7,621.6,751.6,876.2,20.3,340.7,88.1,891.8,91.6,5.3,1003.2,3.12,182.0
19:03:35,321.5,469.1,625.3,762.2,872.6,19.8,356.8,86.7,910.1,92.7,5.45,1001.4,2.98,329.0
19:03:40,320.3,470.1,626.3,777.4,881.1,20.2,342.2,87.1,897.8,92.2,4.67,1019.1,3.37,234.0
19:03:45,320.8,464.8,610.4,777.7,864.7,20.4,346.4,87.6,910.6,91.9,5.01,995.9,3.01,214.0
19:03:50,320.3,477.1,619.3,776.3,868.5,19.3,337.4,87.7,885.2,92.6,5.23,1005.4,2.93,311.0
19:03:55,312.9,473.3,627.1,767.0,863.5,20.1,343.0,87.2,901.1,92.6,5.02,1010.6,3.5,242.0
19:04:00,319.0,467.6,632.8,780.2,873.1,20.0,338.8,87.7,912.6,92.9,5.17,1003.7,3.1,266.0
19:04:05,321.3,471.1,620.5,783.1,876.1,19.5,345.9,88.1,913.0,92.1,5.52,1025.9,2.4,225.0
19:04:10,327.8,476.4,627.3,770.3,887.5,19.7,335.7,88.0,894.0,92.8,4.92,986.7,3.01,228.0
19:04:15,324.3,461.2,615.3,771.9,869.5,19.8,343.5,88.3,900.2,92.6,5.45,1000.4,2.8,284.0
19:04:20,328.9,473.4,624.9,760.3,862.7,20.3,343.6,87.3,903.3,92.0,5.18,1006.8,3.07,257.0
19:04:25,322.3,477.8,613.3,781.7,871.9,20.3,344.8,87.3,897.2,92.6,4.95,1002.0,2.74,285.0
19:04:30,329.3,480.9,615.7,774.5,876.3,20.2,346.6,87.2,908.9,92.8,4.76,1010.3,3.01,298.0
19:04:35,323.8,467.7,627.4,766.7,867.2,20.2,330.7,87.3,917.2,92.6,5.0,985.9,3.11,227.0
19:04:40,308.6,473.7,630.7,773.1,878.8,20.3,342.8,87.5,923.4,91.6,5.07,1034.6,3.1,228.0
19:04:45,324.2,475.7,629.8,772.2,870.7,20.3,344.8,88.0,919.6,92.3,4.96,1037.2,3.21,121.0
19:04:50,325.6,474.8,623.3,771.9,882.5,19.9,353.4,88.2,898.4,93.1,4.95,1020.3,3.27,264.0
19:04:55,322.9,470.7,623.9,770.3,876.4,19.7,351.5,87.7,886.7,93.6,5.12,1006.8,3.17,223.0
19:05:00,320.6,463.1,628.0,770.3,880.4,19.7,352.0,87.6,916.3,93.4,5.07,1011.8,3.13,299.0
19:05:05,320.7,470.8,615.8,770.2,865.8,20.0,345.2,87.3,894.2,92.6,5.14,1007.2,3.33,315.0
19:05:10,329.8,463.6,622.8,783.4,873.6,19.8,350.3,87.2,920.5,92.4,4.6,1002.9,3.06,270.0
19:05:15,327.5,477.8,617.8,781.2,867.1,20.1,350.1,87.9,900.8,93.4,5.19,1011.6,3.11,205.0
19:05:20,318.8,465.8,614.6,774.1,871.5,20.3,343.4,87.0,891.7,92.7,4.65,1016.4,2.88,173.0
19:05:25,328.0,472.0,622.7,768.0,879.3,19.7,342.8,87.0,914.9,92.3,4.69,990.3,3.07,189.0
19:05:30,326.6,478.2,613.2,775.1,866.1,19.7,346.4,87.0,905.7,92.7,4.67,977.8,2.91,304.0
19:05:35,323.7,475.8,615.0,771.9,871.1,19.6,344.0,88.2,918.3,91.9,4.92,992.8,2.73,235.0
19:05:40,323.8,475.8,609.7,776.1,875.6,20.4,335.7,87.5,884.9,92.4,4.94,999.7,2.91,246.0
19:05:45,317.3,474.0,620.6,770.2,866.8,19.4,346.8,88.1,912.5,91.8,4.97,991.7,3.27,262.0
19:05:50,331.9,454.4,622.9,772.8,865.5,20.4,338.0,86.8,890.8,92.2,5.26,973.7,2.99,205.0
19:05:55,317.9,480.3,614.2,771.1,892.1,20.6,341.6,86.9,902.2,91.7,5.04,982.6,3.08,219.0
19:06:00,323.0,465.5,627.5,772.4,879.2,20.3,339.4,87.2,912.2,92.9,4.77,974.7,3.09,238.0
19:06:05,314.5,463.4,636.9,773.4,879.2,20.0,336.5,86.9,898.6,92.6,5.09,999.9,3.02,246.0
19:06:10,327.5,465.5,630.4,781.9,868.3,20.2,346.4,88.0,900.6,92.9,4.96,998.6,2.75,302.0
19:06:15,315.0,458.5,622.2,769.3,870.3,20.4,340.6,87.9,911.1,93.3,5.18,1003.4,2.82,212.0
19:06:20,315.6,474.5,626.8,776.1,873.0,20.0,344.5,88.2,897.5,91.5,5.06,1001.0,2.94,251.0
19:06:25,324.0,473.6,620.2,787.1,878.4,20.0,339.2,87.3,892.2,92.1,5.16,1003.0,3.41,265.0
19:06:30,321.9,469.0,625.8,774.2,870.4,20.3,343.4,86.6,902.9,93.0,4.31,995.8,2.71,180.0
19:06:35,326.0,461.5,612.1,768.7,875.9,19.8,349.5,87.1,895.7,92.6,5.11,991.4,2.86,241.0
19:06:40,323.0,475.9,631.3,777.4,884.8,19.9,350.3,87.3,891.7,92.0,5.1,985.2,3.08,309.0
19:06:45,308.5,465.8,627.2,771.4,866.2,20.5,343.7,87.5,917.7,92.5,4.93,990.6,2.94,290.0
19:06:50,320.0,465.7,615.9,768.7,874.4,19.2,354.1,87.2,908.3,92.4,5.03,1023.4,2.81,175.0
19:06:55,332.8,470.2,627.8,770.6,873.7,20.1,341.3,88.2,872.8,92.4,4.71,979.0,3.16,261.0
19:07:00,317.3,464.2,620.4,765.5,874.7,19.8,345.2,87.7,912.9,92.6,5.57,991.2,2.89,304.0
19:07:05,319.4,475.0,616.1,774.7,873.8,20.4,341.8,88.0,890.8,92.4,4.95,1004.1,2.84,336.0
19:07:10,319.0,480.1,614.2,771.3,865.9,20.2,344.8,87.2,892.4,92.4,5.31,1017.3,3.24,287.0
19:07:15,313.5,479.1,609.6,781.4,862.4,19.9,344.5,87.6,899.7,92.7,5.08,988.7,3.14,218.0
19:07:20,321.8,462.4,619.1,767.7,876.3,19.7,353.4,87.5,915.5,92.5,4.69,1006.5,3.05,243.0
19:07:25,314.5,473.4,623.4,771.4,876.0,20.3,348.1,86.6,915.3,92.5,4.87,1060.7,3.12,172.0
19:07:30,323.2,471.2,620.1,774.1,866.0,19.8,331.3,88.2,888.2,92.2,5.22,993.2,3.19,189.0
19:07:35,312.7,456.6,623.0,766.0,869.9,20.2,346.9,86.3,897.5,92.4,5.3,986.2,2.92,243.0
19:07:40,314.7,480.2,617.9,764.0,877.9,19.9,343.7,86.3,883.0,92.8,4.98,988.0,2.83,272.0
19:07:45,322.4,471.9,625.0,773.7,869.7,20.2,343.3,87.0,877.1,92.1,5.22,998.8,3.07,239.0
19:07:50,318.7,467.0,623.9,769.1,876.6,20.2,344.8,86.0,912.2,92.6,5.35,1008.0,3.12,305.0
19:07:55,313.2,473.1,619.7,783.1,866.8,19.3,352.0,87.8,907.4,92.2,5.31,1000.9,2.91,243.0
19:08:00,322.6,475.1,616.3,776.0,881.8,20.4,337.5,87.2,889.8,91.8,4.93,1023.4,3.08,333.0
19:08:05,316.8,468.9,627.6,772.1,875.5,21.0,347.7,86.6,894.9,92.4,5.24,986.1,3.39,186.0
19:08:10,323.1,473.6,630.5,773.9,870.7,19.5,346.0,87.4,897.8,93.5,5.13,1023.7,2.87,175.0
19:08:15,325.0,472.1,616.2,772.7,879.3,20.0,341.3,87.4,887.8,91.6,4.82,980.2,3.09,307.0
19:08:20,323.9,470.5,614.7,772.8,874.9,20.1,338.6,86.9,903.3,92.0,5.26,1018.2,3.3,291.0
19:08:25,315.6,473.6,623.3,780.7,876.1,19.9,346.2,87.0,904.9,92.4,5.07,1007.0,3.05,366.0
19:08:30,327.0,456.3,617.6,768.2,875.1,20.0,338.3,87.8,896.0,92.7,5.03,955.9,2.76,279.0
19:08:35,323.1,473.0,614.4,765.3,873.9,20.0,340.5,88.3,906.6,92.1,4.86,1004.6,2.87,213.0
19:08:40,319.7,480.6,622.2,763.0,873.6,20.3,346.4,87.1,909.6,93.2,5.03,1028.9,3.09,368.0
19:08:45,322.2,470.9,616.7,770.4,855.8,20.1,350.8,87.3,910.1,92.3,5.12,1011.3,2.67,242.0
19:08:50,321.9,476.0,623.9,775.8,881.0,19.9,345.8,86.9,906.1,92.4,4.85,995.1,3.05,163.0
19:08:55,327.2,472.9,623.1,767.9,876.0,19.8,347.2,87.7,910.6,92.2,5.35,1031.7,2.92,215.0
19:09:00,324.2,465.3,627.0,765.0,870.0,20.0,337.7,87.6,884.9,92.6,4.82,967.8,2.74,258.0
19:09:05,328.1,472.9,614.8,767.3,871.1,19.6,355.1,87.3,878.5,92.8,4.99,1007.6,2.95,265.0
19:09:10,311.4,466.7,634.4,776.1,870.4,20.2,337.9,87.7,893.0,93.2,4.74,1000.2,2.86,289.0
19:09:15,311.7,474.5,622.1,769.1,867.8,20.1,338.2,87.6,897.2,92.4,5.11,977.9,3.28,201.0
19:09:20,318.7,470.9,620.5,767.8,870.9,19.5,350.6,87.6,893.0,93.4,4.71,1011.3,3.32,257.0
19:09:25,319.6,481.0,629.8,777.1,862.9,19.9,343.5,87.2,901.1,92.2,4.74,970.3,3.13,180.0
19:09:30,326.6,459.0,628.1,768.7,858.7,19.0,357.6,87.2,909.2,93.5,5.02,970.2,3.01,282.0
19:09:35,321.0,465.6,631.5,769.2,863.1,20.3,348.9,87.9,896.1,91.6,5.0,964.9,3.06,223.0
19:09:40,327.0,467.4,622.8,782.7,866.1,20.0,346.6,86.9,892.4,91.8,4.81,998.9,3.14,231.0
19:09:45,313.1,473.4,619.8,772.8,875.4,20.0,340.4,87.3,893.1,92.4,5.18,984.3,2.83,221.0
19:09:50,326.2,475.4,617.0,769.7,881.4,20.0,353.8,87.9,893.7,92.5,4.93,982.2,3.24,315.0
19:09:55,331.5,473.2,620.6,774.7,853.7,20.2,342.9,87.4,915.3,92.3,5.18,1014.9,2.74,352.0
19:10:00,319.4,486.3,613.4,775.4,876.7,20.1,339.3,87.0,896.4,92.3,4.99,1018.7,3.05,275.0
19:10:05,323.2,471.0,625.1,775.3,874.7,19.8,344.6,87.5,891.5,93.4,5.06,995.8,2.76,201.0
