Timestamp,Feed Size (mm),Product Size (mm),Mill Power 1 (kW),Mill Inlet Temp (°C),Blending Efficiency (%),C5 Temp (°C),Heat Recovery Eff (%),Fuel Flow Rate (t/h),Primary Fuel Flow (t/h),Secondary Air Temp (°C),Kiln Drive Power (kW),Clinker Inlet Temp (°C),Cooling Air Flow (m³/min),Mill Power 2 (kW),Packing Rate (bags/min),Target_eff
2025-08-30 18:00:00,1131,20.7,1717,116,88.6,853,85.5,5,8.4,1100,1020,1374,469,2124,14.5,61.4
2025-08-30 19:00:00,1131,20.8,1720,116,88.6,854,85.5,5,8.4,1094,1023,1376,471,2121,14.5,61.6
2025-08-30 20:00:00,1128,20.7,1720,117,88.7,854,85.6,5,8.3,1097,1026,1375,470,2122,14.4,61.3
2025-08-30 21:00:00,1124,20.7,1722,117,88.7,853,85.5,5,8.3,1094,1026,1373,471,2133,14.4,61.5
2025-08-30 22:00:00,1125,20.8,1723,117,88.6,853,85.5,5,8.3,1091,1023,1374,470,2134,14.4,61.6
2025-08-30 23:00:00,1125,20.7,1717,117,88.5,853,85.5,5,8.4,1093,1021,1376,468,2136,14.5,61.4
2025-08-31 00:00:00,1129,20.7,1716,117,88.6,853,85.4,5,8.3,1096,1020,1377,466,2143,14.5,61.2
2025-08-31 01:00:00,1127,20.8,1714,116,88.7,853,85.5,5,8.3,1094,1023,1377,466,2141,14.6,61.3
2025-08-31 02:00:00,1128,20.9,1712,117,88.6,853,85.6,5.1,8.3,1096,1026,1373,465,2147,14.6,60.9
2025-08-31 03:00:00,1131,20.9,1707,117,88.7,853,85.7,5,8.3,1098,1030,1371,467,2145,14.6,61.1
2025-08-31 04:00:00,1132,20.9,1711,117,88.4,853,85.7,5,8.3,1097,1034,1370,471,2143,14.6,61.1
2025-08-31 05:00:00,1129,20.8,1718,117,88.6,854,85.7,5,8.3,1097,1034,1369,472,2142,14.6,61.2
2025-08-31 06:00:00,1130,20.8,1721,118,88.5,854,85.8,5,8.2,1100,1041,1371,472,2141,14.6,60.8
2025-08-31 07:00:00,1131,20.9,1727,117,88.5,855,85.7,5,8.3,1099,1041,1371,472,2140,14.6,61.2
2025-08-31 08:00:00,1131,20.8,1725,117,88.5,853,85.8,5,8.2,1098,1039,1367,477,2142,14.6,61.2
2025-08-31 09:00:00,1123,20.8,1723,118,88.7,854,85.8,5,8.2,1099,1040,1362,481,2140,14.5,61.4
2025-08-31 10:00:00,1124,20.9,1720,118,88.6,854,85.9,5,8.3,1098,1042,1360,480,2140,14.5,61.6
2025-08-31 11:00:00,1132,20.7,1722,117,88.7,855,85.9,5,8.3,1100,1039,1359,480,2132,14.4,61.6
2025-08-31 12:00:00,1131,20.7,1723,117,88.7,854,85.9,5,8.2,1100,1039,1360,481,2136,14.4,61.5
2025-08-31 13:00:00,1128,20.7,1723,117,88.8,855,86,5,8.2,1099,1037,1357,478,2142,14.4,61.6
2025-08-31 14:00:00,1130,20.7,1728,118,88.8,856,86.1,5,8.2,1097,1037,1354,475,2143,14.5,61.4
2025-08-31 15:00:00,1131,20.8,1729,118,88.6,855,86,5,8.2,1100,1041,1355,472,2147,14.5,61.2
2025-08-31 16:00:00,1136,20.8,1726,118,88.7,855,86.1,5,8.3,1100,1040,1358,471,2143,14.5,61.3
2025-08-31 17:00:00,1131,20.7,1723,117,88.8,855,86.1,4.9,8.3,1095,1042,1354,470,2150,14.5,61.2
2025-08-31 18:00:00,1133,20.7,1726,117,88.9,855,86.1,4.9,8.3,1100,1036,1353,472,2151,14.5,61.3
2025-08-31 19:00:00,1136,20.7,1730,117,88.9,855,86.1,4.9,8.3,1100,1040,1355,470,2143,14.5,61.1
2025-08-31 20:00:00,1135,20.7,1733,117,88.8,855,86.1,4.9,8.3,1100,1038,1357,467,2149,14.5,61.1
2025-08-31 21:00:00,1137,20.8,1740,117,89,855,86.1,4.9,8.3,1100,1036,1355,463,2153,14.5,61.2
2025-08-31 22:00:00,1141,20.9,1747,117,89.2,855,86.1,4.9,8.3,1100,1038,1357,462,2162,14.4,61.4
2025-08-31 23:00:00,1144,20.9,1748,117,89.2,855,86,4.9,8.3,1097,1040,1357,461,2170,14.4,61.4
2025-09-01 00:00:00,1140,21,1745,118,89.1,856,86.1,4.9,8.3,1095,1039,1359,461,2177,14.3,61.5
2025-09-01 01:00:00,1143,21,1740,118,89.2,856,86.1,4.9,8.3,1093,1036,1357,461,2179,14.3,61.5
2025-09-01 02:00:00,1143,21,1738,118,89.1,856,85.9,5,8.3,1091,1034,1358,460,2183,14.4,61.7
2025-09-01 03:00:00,1143,21.1,1741,118,89.2,856,85.9,5,8.4,1092,1034,1355,458,2178,14.4,61.8
2025-09-01 04:00:00,1143,21.1,1749,118,89.2,855,85.9,5,8.3,1090,1036,1354,458,2176,14.5,61.6
2025-09-01 05:00:00,1143,21.1,1750,118,89.3,856,85.8,5,8.4,1087,1033,1354,457,2191,14.5,61.9
2025-09-01 06:00:00,1147,21.2,1755,118,89.3,856,85.8,5,8.3,1084,1030,1354,458,2183,14.6,61.8
2025-09-01 07:00:00,1147,21.3,1754,118,89.3,856,85.7,5,8.3,1083,1031,1359,455,2184,14.6,61.7
2025-09-01 08:00:00,1143,21.3,1756,118,89.3,856,85.7,5,8.3,1087,1031,1364,454,2184,14.5,61.8
2025-09-01 09:00:00,1141,21.3,1760,118,89.2,856,85.8,5,8.3,1085,1031,1363,458,2188,14.5,62
2025-09-01 10:00:00,1142,21.2,1752,118,89.2,856,85.8,5,8.3,1087,1021,1366,462,2189,14.4,62.2
2025-09-01 11:00:00,1147,21.3,1750,118,89.3,856,85.7,5,8.3,1083,1020,1364,459,2195,14.4,62.2
2025-09-01 12:00:00,1149,21.4,1754,118,89.4,856,85.8,5,8.3,1074,1023,1365,462,2195,14.4,62.4
2025-09-01 13:00:00,1146,21.4,1755,119,89.4,856,85.8,5,8.3,1073,1021,1363,465,2199,14.3,62.6
2025-09-01 14:00:00,1156,21.4,1750,119,89.4,856,85.7,5,8.4,1072,1023,1362,467,2201,14.4,62.5
2025-09-01 15:00:00,1157,21.5,1741,119,89.4,857,85.7,5,8.4,1069,1018,1368,467,2200,14.3,62.7
2025-09-01 16:00:00,1162,21.5,1739,119,89.5,857,85.7,5,8.4,1066,1012,1367,463,2197,14.3,62.6
2025-09-01 17:00:00,1161,21.5,1739,119,89.6,856,85.7,5,8.4,1064,1013,1366,463,2204,14.2,62.8
2025-09-01 18:00:00,1163,21.5,1735,120,89.3,856,85.8,5,8.4,1061,1013,1364,464,2207,14.2,62.7
2025-09-01 19:00:00,1167,21.5,1736,120,89.3,856,85.8,5,8.4,1058,1012,1362,465,2212,14.2,62.8
2025-09-01 20:00:00,1172,21.5,1738,120,89.3,855,85.7,5,8.5,1054,1015,1359,466,2218,14.2,62.9
2025-09-01 21:00:00,1176,21.5,1741,119,89.4,856,85.7,5,8.5,1048,1014,1360,464,2216,14.2,63.1
2025-09-01 22:00:00,1179,21.5,1731,120,89.3,856,85.7,5,8.5,1041,1011,1360,463,2214,14.2,62.9
2025-09-01 23:00:00,1178,21.6,1726,120,89.4,857,85.7,5.1,8.5,1049,1008,1361,458,2213,14.2,62.5
2025-09-02 00:00:00,1176,21.6,1725,120,89.3,857,85.7,5,8.5,1048,1005,1361,460,2218,14.3,62.8
2025-09-02 01:00:00,1177,21.5,1727,120,89.3,857,85.7,5,8.6,1053,1006,1360,458,2218,14.3,62.7
2025-09-02 02:00:00,1181,21.6,1729,119,89.4,857,85.7,5,8.6,1052,1005,1358,458,2219,14.4,62.9
2025-09-02 03:00:00,1180,21.7,1731,120,89.3,858,85.6,5,8.6,1052,1010,1359,458,2214,14.4,62.7
2025-09-02 04:00:00,1184,21.6,1729,119,89.5,857,85.6,5,8.6,1053,998,1359,457,2218,14.4,62.8
2025-09-02 05:00:00,1190,21.5,1728,119,89.6,858,85.6,4.9,8.6,1055,1002,1357,455,2222,14.3,62.5
2025-09-02 06:00:00,1186,21.4,1725,119,89.6,857,85.6,4.9,8.6,1051,1003,1357,455,2225,14.3,62.5
2025-09-02 07:00:00,1183,21.4,1728,120,89.6,858,85.6,4.9,8.7,1050,1003,1360,452,2226,14.3,62.5
2025-09-02 08:00:00,1182,21.2,1724,120,89.5,857,85.6,4.9,8.7,1051,998,1364,453,2231,14.1,62.6
2025-09-02 09:00:00,1184,21.2,1728,120,89.6,857,85.6,4.9,8.7,1045,991,1363,455,2231,14.1,62.6
2025-09-02 10:00:00,1181,21.1,1729,120,89.6,857,85.7,4.9,8.7,1049,994,1362,454,2238,14.1,62.6
2025-09-02 11:00:00,1187,21.1,1728,120,89.8,857,85.7,4.9,8.7,1052,995,1362,453,2241,14.2,62.4
2025-09-02 12:00:00,1189,21,1726,120,89.7,857,85.8,4.9,8.6,1046,996,1364,451,2235,14.4,62
2025-09-02 13:00:00,1189,21,1720,120,89.8,856,85.7,4.9,8.6,1043,995,1364,450,2234,14.4,61.9
2025-09-02 14:00:00,1183,21,1718,119,89.6,855,85.6,4.9,8.6,1043,999,1365,450,2236,14.4,62.1
2025-09-02 15:00:00,1178,21.1,1716,119,89.6,856,85.7,5,8.6,1046,996,1363,449,2233,14.4,62.4
2025-09-02 16:00:00,1179,21.1,1707,119,89.6,856,85.6,5,8.6,1051,995,1361,452,2238,14.4,62.4
2025-09-02 17:00:00,1170,21.2,1706,119,89.7,855,85.6,4.9,8.7,1049,994,1362,448,2228,14.4,62.2
2025-09-02 18:00:00,1174,21.2,1710,119,89.6,856,85.6,5,8.7,1056,994,1363,446,2232,14.4,62.3
2025-09-02 19:00:00,1174,21.3,1712,119,89.6,855,85.5,5,8.7,1056,999,1364,448,2236,14.3,62.6
2025-09-02 20:00:00,1187,21.2,1710,118,89.7,855,85.6,5,8.8,1055,994,1361,452,2226,14.4,62.6
2025-09-02 21:00:00,1196,21.1,1710,118,89.8,855,85.7,5.1,8.8,1057,986,1364,450,2226,14.3,62.1
2025-09-02 22:00:00,1195,21.1,1708,118,89.9,855,85.7,5.1,8.8,1057,980,1365,452,2224,14.5,61.8
2025-09-02 23:00:00,1195,21.2,1709,118,89.6,855,85.8,5,8.7,1058,983,1361,450,2231,14.6,61.9
2025-09-03 00:00:00,1199,21.2,1715,118,89.9,855,85.7,5,8.7,1064,983,1363,449,2227,14.6,61.8
2025-09-03 01:00:00,1200,21.2,1719,118,89.9,854,85.7,5,8.6,1065,976,1363,449,2231,14.6,61.6
2025-09-03 02:00:00,1193,21.1,1721,118,89.9,855,85.7,5,8.6,1062,977,1363,448,2236,14.5,61.8
2025-09-03 03:00:00,1186,21.2,1719,117,89.8,855,85.7,5,8.6,1059,975,1362,447,2234,14.5,62
2025-09-03 04:00:00,1184,21.3,1722,118,89.8,855,85.8,5.1,8.6,1064,978,1361,444,2240,14.5,61.7
2025-09-03 05:00:00,1186,21.3,1715,118,89.9,854,85.7,5.1,8.6,1066,981,1361,446,2238,14.6,61.6
2025-09-03 06:00:00,1188,21.3,1714,117,90,854,85.7,5.1,8.7,1061,991,1358,444,2245,14.6,62
2025-09-03 07:00:00,1192,21.2,1716,118,89.9,855,85.6,5.1,8.7,1056,986,1360,443,2258,14.6,61.7
2025-09-03 08:00:00,1188,21.1,1719,118,89.8,854,85.7,5.1,8.7,1057,979,1360,441,2263,14.7,61.4
2025-09-03 09:00:00,1178,21.1,1722,118,90.1,853,85.8,5.1,8.6,1058,981,1361,440,2266,14.7,61.4
2025-09-03 10:00:00,1182,21.1,1723,118,90.1,854,85.8,5.1,8.7,1056,985,1363,440,2263,14.7,61.6
2025-09-03 11:00:00,1178,21,1723,118,90.1,854,85.8,5.1,8.7,1051,980,1363,440,2273,14.8,61.4
2025-09-03 12:00:00,1170,21,1725,118,90,854,85.8,5.1,8.7,1048,975,1363,445,2277,14.7,61.8
2025-09-03 13:00:00,1171,21,1721,118,90,855,85.8,5.1,8.7,1053,976,1360,444,2275,14.8,61.6
2025-09-03 14:00:00,1174,20.9,1717,118,90.1,855,85.9,5.1,8.7,1054,983,1359,444,2282,14.8,61.5
2025-09-03 15:00:00,1174,21,1718,118,90.2,855,85.9,5.1,8.6,1057,979,1359,447,2283,14.8,61.4
2025-09-03 16:00:00,1172,21,1718,118,90.2,855,85.9,5.1,8.6,1061,980,1359,447,2286,14.9,61.2
2025-09-03 17:00:00,1171,20.9,1711,118,90.2,855,86,5.1,8.6,1059,972,1360,447,2284,14.9,61.1
2025-09-03 18:00:00,1170,20.9,1713,119,90.4,856,85.9,5.1,8.6,1058,971,1363,447,2279,14.8,61.1
2025-09-03 19:00:00,1164,20.9,1716,119,90.5,857,85.9,5.1,8.6,1057,971,1363,447,2275,14.7,61.3
2025-09-03 20:00:00,1161,20.9,1716,120,90.4,857,85.9,5.1,8.6,1059,977,1364,449,2273,14.7,61.3
2025-09-03 21:00:00,1164,20.9,1725,119,90.2,857,85.9,5,8.5,1062,974,1364,452,2276,14.7,61.6
2025-09-03 22:00:00,1165,20.8,1722,119,90.2,856,85.9,5,8.6,1067,977,1363,454,2274,14.8,61.6
2025-09-03 23:00:00,1166,20.9,1721,120,90.3,856,85.9,5,8.6,1070,974,1363,455,2270,14.8,61.5
2025-09-04 00:00:00,1162,20.8,1719,119,90.2,857,85.9,5,8.6,1072,974,1361,455,2265,14.9,61.5
2025-09-04 01:00:00,1161,20.8,1719,119,90.2,857,85.8,5,8.6,1078,982,1361,459,2272,15,61.5
2025-09-04 02:00:00,1152,20.9,1718,120,90.1,857,85.8,5,8.5,1078,989,1360,459,2271,14.8,61.7
2025-09-04 03:00:00,1153,21,1712,120,90.1,857,85.8,5,8.6,1081,997,1360,460,2261,14.8,62
2025-09-04 04:00:00,1159,21,1710,120,90.1,856,85.8,5.1,8.7,1083,999,1357,462,2261,14.8,61.9
2025-09-04 05:00:00,1153,20.9,1710,120,90.2,856,85.7,5.1,8.6,1085,998,1356,464,2259,14.8,61.8
2025-09-04 06:00:00,1150,21,1715,120,90.2,856,85.8,5,8.6,1084,999,1355,463,2260,14.8,62.2
2025-09-04 07:00:00,1152,21,1723,120,90.1,856,85.8,5,8.5,1080,1001,1355,468,2257,15,62.1
2025-09-04 08:00:00,1157,21,1729,120,90.2,855,85.8,5,8.6,1081,1003,1352,472,2264,15,62.2
2025-09-04 09:00:00,1155,20.9,1726,119,90.1,856,85.8,5,8.6,1082,1000,1353,474,2263,15,62.4
2025-09-04 10:00:00,1152,20.8,1723,119,90.2,855,85.9,5,8.5,1080,997,1352,472,2262,15,62.2
2025-09-04 11:00:00,1144,20.8,1722,119,90.3,855,86,5,8.5,1080,994,1351,474,2261,14.9,62.4
2025-09-04 12:00:00,1145,20.8,1729,119,90.5,854,85.9,5,8.6,1077,999,1351,469,2263,15,62.4
2025-09-04 13:00:00,1153,20.9,1729,119,90.5,853,86,5,8.5,1075,1003,1352,469,2265,15,62.2
2025-09-04 14:00:00,1154,20.9,1723,119,90.4,853,85.9,5,8.5,1073,1016,1352,469,2263,14.9,62.1
2025-09-04 15:00:00,1154,21,1721,119,90.4,852,85.9,5,8.5,1069,1018,1353,468,2263,15,62
2025-09-04 16:00:00,1155,21,1724,119,90.4,852,86,5,8.5,1068,1015,1352,471,2262,14.9,62.3
2025-09-04 17:00:00,1155,21,1727,118,90.3,852,86,5,8.5,1070,1013,1353,471,2266,14.9,62.4
2025-09-04 18:00:00,1152,21,1726,118,90.3,852,86,5,8.5,1074,1012,1353,470,2260,14.9,62.4
2025-09-04 19:00:00,1155,21,1729,119,90.3,852,86,5,8.5,1080,1018,1351,471,2258,14.9,62.2
2025-09-04 20:00:00,1156,20.9,1720,119,90.1,851,86,5,8.5,1079,1021,1349,472,2257,14.8,62.2
2025-09-04 21:00:00,1156,21,1720,119,90.2,852,86,5,8.6,1083,1016,1352,468,2264,14.8,62.2
2025-09-04 22:00:00,1152,20.8,1724,119,90.2,852,86,5,8.5,1084,1015,1355,471,2270,14.9,61.9
2025-09-04 23:00:00,1157,20.8,1721,119,90.2,851,86,5,8.6,1083,1010,1356,471,2272,14.8,62.1
2025-09-05 00:00:00,1160,20.9,1717,119,90.1,851,85.9,4.9,8.5,1084,1012,1355,473,2267,14.8,61.8
2025-09-05 01:00:00,1158,20.8,1710,118,89.9,850,85.9,4.9,8.5,1087,1009,1358,474,2267,14.8,61.8
2025-09-05 02:00:00,1162,20.8,1716,118,90.1,850,86,4.9,8.4,1086,1007,1359,473,2276,14.8,61.6
2025-09-05 03:00:00,1160,20.8,1713,118,90.1,850,86,4.9,8.4,1084,999,1360,474,2276,14.8,61.7
2025-09-05 04:00:00,1157,20.8,1714,118,90.1,850,85.9,4.9,8.4,1083,1002,1364,474,2276,14.8,61.7
2025-09-05 05:00:00,1154,20.8,1717,117,90.1,850,86,4.9,8.4,1081,1007,1362,475,2277,14.8,61.9
2025-09-05 06:00:00,1147,20.8,1723,117,89.9,850,86.1,4.9,8.3,1085,1004,1363,476,2273,14.8,62
2025-09-05 07:00:00,1148,20.9,1722,117,90,850,86.1,4.9,8.4,1083,1004,1362,476,2269,14.9,62.1
2025-09-05 08:00:00,1141,21,1720,117,90.1,851,86.2,4.9,8.4,1081,1002,1360,477,2265,14.8,62.5
2025-09-05 09:00:00,1136,21.1,1721,117,90,851,86.2,4.9,8.4,1082,1001,1366,476,2263,14.8,62.6
2025-09-05 10:00:00,1128,21.1,1726,117,90,851,86.3,4.9,8.4,1082,998,1367,475,2266,14.9,62.6
2025-09-05 11:00:00,1128,21.1,1725,117,89.9,851,86.2,4.9,8.5,1081,993,1370,477,2266,14.9,62.6
2025-09-05 12:00:00,1127,21,1721,117,90.1,851,86.2,4.9,8.5,1086,999,1371,480,2269,14.9,62.6
2025-09-05 13:00:00,1126,20.9,1715,117,90,851,86.2,4.9,8.4,1084,988,1372,479,2280,15,62.1
2025-09-05 14:00:00,1121,20.9,1710,117,90,851,86.2,4.9,8.4,1084,990,1371,479,2293,15,62.1
2025-09-05 15:00:00,1117,20.8,1714,117,89.9,851,86.2,4.8,8.4,1078,991,1373,476,2293,14.9,61.9
2025-09-05 16:00:00,1119,20.7,1712,117,89.9,851,86.2,4.9,8.4,1077,998,1373,480,2298,15,62.2
2025-09-05 17:00:00,1116,20.6,1710,117,90,851,86.2,4.9,8.4,1073,997,1373,482,2301,15,62.2
2025-09-05 18:00:00,1118,20.6,1707,117,90.2,851,86.2,4.9,8.4,1070,995,1373,481,2307,15,62.1
2025-09-05 19:00:00,1114,20.6,1707,118,90.2,851,86.2,4.9,8.3,1065,992,1372,480,2312,15,61.9
2025-09-05 20:00:00,1115,20.7,1706,118,90.2,850,86.2,4.9,8.3,1062,994,1373,483,2309,15,62
2025-09-05 21:00:00,1120,20.7,1705,118,90.2,850,86.2,4.8,8.3,1062,991,1373,483,2319,15,61.6
2025-09-05 22:00:00,1122,20.7,1711,119,90.1,851,86.1,4.8,8.2,1061,986,1373,484,2327,15,61.3
2025-09-05 23:00:00,1121,20.6,1717,119,90.4,851,86,4.8,8.2,1060,983,1370,482,2332,14.9,61.3
2025-09-06 00:00:00,1122,20.5,1710,119,90.5,853,86,4.8,8.3,1059,979,1371,484,2335,14.9,61.3
2025-09-06 01:00:00,1121,20.4,1712,119,90.5,852,85.9,4.8,8.3,1057,975,1370,483,2337,14.8,61.3
2025-09-06 02:00:00,1121,20.3,1709,119,90.7,852,86,4.8,8.3,1057,976,1364,484,2338,14.9,61.2
2025-09-06 03:00:00,1120,20.3,1708,119,90.8,851,85.9,4.8,8.2,1057,975,1361,483,2342,14.8,61.1
2025-09-06 04:00:00,1119,20.3,1709,119,90.8,851,86,4.8,8.3,1058,977,1360,483,2343,14.8,61.2
2025-09-06 05:00:00,1120,20.3,1708,119,90.8,851,86,4.9,8.4,1057,978,1362,483,2345,14.9,61.5
2025-09-06 06:00:00,1116,20.3,1709,119,91,852,86,4.9,8.4,1056,973,1363,482,2345,15,61.4
2025-09-06 07:00:00,1112,20.3,1712,119,90.9,851,85.9,4.9,8.3,1058,965,1362,486,2345,15,61.3
2025-09-06 08:00:00,1106,20.3,1713,119,91.1,852,85.9,4.9,8.3,1060,960,1362,484,2354,14.9,61.2
2025-09-06 09:00:00,1100,20.3,1710,120,91,851,85.9,4.9,8.3,1060,963,1364,485,2355,15,61.1
2025-09-06 10:00:00,1095,20.3,1708,120,91.2,851,85.8,4.9,8.3,1063,966,1363,486,2354,14.9,61.3
2025-09-06 11:00:00,1096,20.3,1702,119,91.2,851,85.8,5,8.4,1064,970,1360,487,2355,14.9,61.8
2025-09-06 12:00:00,1092,20.3,1699,119,91.2,851,85.8,4.9,8.3,1063,974,1362,482,2350,14.9,61.4
2025-09-06 13:00:00,1094,20.3,1706,119,91.2,851,85.8,5,8.3,1063,978,1364,479,2355,14.9,61.6
2025-09-06 14:00:00,1094,20.4,1703,119,91.2,851,85.8,5,8.3,1063,980,1363,478,2356,14.9,61.7
2025-09-06 15:00:00,1086,20.3,1698,119,91.1,852,85.8,4.9,8.3,1061,987,1364,480,2355,14.9,61.6
2025-09-06 16:00:00,1089,20.3,1700,119,91.3,852,85.8,4.9,8.2,1055,988,1364,479,2353,15,61.4
2025-09-06 17:00:00,1092,20.3,1699,119,91,852,85.8,5,8.2,1056,996,1363,478,2346,15,61.8
2025-09-06 18:00:00,1088,20.3,1698,119,90.9,853,85.8,4.9,8.2,1058,993,1365,479,2356,15,61.5
2025-09-06 19:00:00,1090,20.3,1704,118,90.9,853,85.8,4.9,8.2,1055,991,1364,477,2357,15,61.6
2025-09-06 20:00:00,1086,20.4,1706,117,90.7,852,85.7,4.9,8.3,1059,990,1365,478,2367,15,61.9
2025-09-06 21:00:00,1087,20.5,1704,116,90.9,853,85.7,4.9,8.3,1054,990,1366,478,2366,15,62.1
2025-09-06 22:00:00,1082,20.4,1702,117,91,852,85.8,4.9,8.4,1052,989,1365,479,2369,15,62.1
2025-09-06 23:00:00,1075,20.4,1700,117,91.1,853,85.8,4.9,8.4,1057,991,1364,482,2374,15,62.2
2025-09-07 00:00:00,1073,20.3,1704,117,91,853,85.9,4.9,8.4,1058,990,1362,482,2377,15,62.2
2025-09-07 01:00:00,1073,20.3,1703,117,91.1,853,85.9,4.9,8.4,1057,988,1362,482,2375,14.9,62.3
2025-09-07 02:00:00,1071,20.3,1696,117,91,854,85.9,4.9,8.4,1058,986,1361,480,2367,15,62.1
2025-09-07 03:00:00,1066,20.3,1695,117,91.2,853,85.9,4.9,8.4,1062,991,1361,477,2379,15,62
2025-09-07 04:00:00,1065,20.2,1689,118,91.1,853,85.9,4.9,8.3,1057,993,1358,477,2376,15,61.8
2025-09-07 05:00:00,1066,20.2,1698,118,91.1,853,86,4.9,8.3,1061,986,1358,478,2389,15,61.7
2025-09-07 06:00:00,1066,20.1,1694,118,91.1,854,86,4.9,8.2,1060,992,1359,479,2387,15,61.6
2025-09-07 07:00:00,1066,20.1,1693,119,91,853,86,4.9,8.2,1062,994,1358,480,2395,15,61.4
2025-09-07 08:00:00,1064,20.1,1694,118,91.2,852,86,5,8.2,1060,996,1359,481,2398,14.9,62
2025-09-07 09:00:00,1068,20.1,1693,118,91.2,852,86,5,8.1,1065,1000,1361,484,2402,14.9,61.8
2025-09-07 10:00:00,1064,20.2,1692,118,91.4,852,86,5,8.1,1065,1004,1358,483,2400,14.9,61.8
2025-09-07 11:00:00,1066,20.3,1694,118,91.2,852,86,5,8.1,1061,1000,1357,483,2398,14.8,62.2
2025-09-07 12:00:00,1070,20.3,1700,118,91.2,852,86,5,8.1,1062,996,1354,484,2397,14.8,62.2
2025-09-07 13:00:00,1072,20.3,1703,118,91.3,852,86,5,8.2,1066,1005,1355,481,2398,14.9,62
2025-09-07 14:00:00,1071,20.3,1709,118,91.3,852,86.1,5,8.1,1070,1003,1355,483,2398,14.8,62.1
2025-09-07 15:00:00,1069,20.3,1705,118,91.2,852,86,5,8,1070,1004,1352,483,2396,14.8,62
2025-09-07 16:00:00,1073,20.2,1706,118,91.3,852,86,5,8.1,1073,1011,1351,483,2392,14.8,61.9
2025-09-07 17:00:00,1068,20.1,1707,119,91.3,852,86,5,8,1071,1009,1351,484,2388,14.8,61.7
2025-09-07 18:00:00,1064,20.2,1708,119,91.2,852,86,5,8,1073,1007,1352,485,2391,14.8,61.9
2025-09-07 19:00:00,1062,20.2,1714,119,91.1,852,86.1,5,8,1074,1011,1354,486,2387,14.8,61.9
2025-09-07 20:00:00,1067,20.2,1713,119,91.1,853,86.1,5.1,8,1065,1012,1352,485,2382,14.9,61.6
2025-09-07 21:00:00,1069,20.1,1711,119,91.4,852,86.1,5.1,8,1062,1014,1352,488,2382,14.9,61.6
2025-09-07 22:00:00,1065,20.1,1713,119,91.3,851,86.1,5.1,8,1063,1014,1350,485,2372,14.8,61.7
2025-09-07 23:00:00,1064,20.1,1706,118,91.3,851,86.1,5.1,8,1064,1012,1350,484,2372,14.9,61.7
2025-09-08 00:00:00,1061,20.1,1705,119,91.4,851,86.1,5.1,8,1064,1010,1350,483,2372,14.8,61.7
2025-09-08 01:00:00,1058,20.1,1705,119,91.3,852,86.1,5.1,8,1064,1015,1350,481,2375,14.8,61.6
2025-09-08 02:00:00,1062,20.2,1701,119,91.2,852,86.1,5,8,1067,1014,1349,478,2376,14.8,61.8
2025-09-08 03:00:00,1057,20.2,1705,119,91.1,851,86.1,5,8.1,1068,1016,1351,481,2370,14.7,62.2
2025-09-08 04:00:00,1063,20.1,1701,119,91.2,852,86.2,5,8.1,1061,1012,1349,482,2369,14.9,62
2025-09-08 05:00:00,1066,20.3,1700,119,91.4,852,86.2,5.1,8.2,1067,1020,1347,481,2372,14.9,61.7
2025-09-08 06:00:00,1071,20.4,1702,120,91.4,852,86.3,5.1,8.2,1062,1021,1348,482,2375,15,61.5
2025-09-08 07:00:00,1069,20.4,1707,120,91.3,853,86.4,5.1,8.2,1064,1022,1352,482,2371,15,61.6
2025-09-08 08:00:00,1068,20.4,1707,120,91.2,853,86.5,5.1,8.1,1060,1026,1348,481,2373,15,61.5
2025-09-08 09:00:00,1063,20.4,1711,119,91.2,853,86.5,5.1,8.2,1064,1024,1346,480,2377,15,61.8
2025-09-08 10:00:00,1061,20.3,1713,120,91.1,852,86.5,5.1,8.1,1063,1029,1347,480,2372,15,61.5
2025-09-08 11:00:00,1063,20.4,1714,120,91.1,853,86.5,5.1,8.2,1064,1023,1349,478,2363,15,61.7
2025-09-08 12:00:00,1068,20.4,1710,120,91.1,852,86.5,5.1,8.2,1058,1020,1350,476,2371,14.9,61.7
2025-09-08 13:00:00,1063,20.4,1704,120,91.2,851,86.5,5.1,8.2,1061,1017,1348,478,2373,14.9,61.8
2025-09-08 14:00:00,1062,20.3,1704,119,91.2,851,86.4,5.1,8.2,1062,1010,1349,477,2371,14.9,61.9
2025-09-08 15:00:00,1061,20.4,1702,119,91.2,851,86.5,5.1,8.2,1064,1008,1350,479,2368,14.8,62.1
2025-09-08 16:00:00,1056,20.5,1706,119,91.2,851,86.4,5.1,8.2,1067,1007,1349,478,2369,14.9,62.1
2025-09-08 17:00:00,1058,20.6,1709,120,91,850,86.4,5.1,8.1,1067,1003,1350,475,2374,14.8,62
2025-09-08 18:00:00,1055,20.6,1708,119,91.1,850,86.4,5.1,8.1,1066,998,1350,476,2367,14.9,62.1
2025-09-08 19:00:00,1054,20.6,1703,119,91,850,86.4,5.1,8.1,1064,998,1347,475,2365,14.9,62.1
2025-09-08 20:00:00,1053,20.4,1705,119,90.9,851,86.3,5.1,8,1063,998,1347,472,2373,15,61.7
2025-09-08 21:00:00,1049,20.4,1701,118,90.9,851,86.2,5.1,8,1066,997,1345,473,2377,15,61.8
2025-09-08 22:00:00,1049,20.4,1698,117,90.8,851,86.2,5.1,8.1,1064,992,1348,470,2381,15,61.9
