Time,Limestone_Proportion_Percent,Clay_Proportion_Percent,Iron_Ore_Proportion_Percent,LSF,SM_Silica_Modulus,AM_Alumina_Modulus,Raw_Mill_Feed_Rate_tph,Mill_Power_Consumption_kW,Raw_Meal_Fineness_Percent_R90um,Mill_Inlet_Temperature_C,Blending_Efficiency_Percent,Standard_Deviation_LSF_Percent
17:31:45,80.8,16.6,3.3,94.5,2.512,1.625,115.9,1774.0,12.6,92.6,91.6,1.0
17:31:50,79.7,15.8,3.02,94.78,2.468,1.595,128.6,1738.0,11.4,107.8,90.1,0.84
17:31:55,78.3,16.6,3.82,94.52,2.538,1.52,123.3,1761.0,11.9,100.8,89.2,1.01
17:32:00,81.4,16.6,3.89,95.42,2.492,1.624,124.6,1773.0,11.4,104.0,90.5,0.98
17:32:05,79.7,16.6,3.89,94.58,2.411,1.576,128.1,1774.0,11.2,106.4,90.8,0.87
17:32:10,79.3,16.4,3.29,96.32,2.536,1.597,125.0,1803.0,11.5,98.8,89.8,1.04
17:32:15,78.0,16.2,3.37,95.36,2.507,1.554,124.8,1753.0,12.3,104.1,89.8,0.83
17:32:20,79.0,15.8,3.43,94.65,2.605,1.651,125.6,1795.0,12.0,102.0,89.5,1.0
17:32:25,79.2,17.6,2.98,95.28,2.45,1.607,121.1,1874.0,12.4,103.6,90.2,1.08
17:32:30,77.6,15.0,3.03,95.66,2.504,1.607,119.3,1797.0,13.0,101.3,89.2,0.87
17:32:35,77.6,16.2,3.29,94.92,2.449,1.449,127.2,1789.0,12.6,98.1,92.0,1.11
17:32:40,80.2,16.9,3.56,96.21,2.462,1.69,122.2,1842.0,12.0,99.4,92.9,0.96
17:32:45,80.2,17.0,3.39,95.62,2.501,1.612,129.7,1794.0,13.2,104.1,90.0,1.08
17:32:50,77.5,18.0,3.57,93.98,2.539,1.7,123.8,1768.0,12.1,103.0,89.2,1.0
17:32:55,78.4,18.3,3.74,94.12,2.453,1.648,110.0,1758.0,11.5,97.6,89.9,1.2
17:33:00,81.7,14.4,3.43,95.07,2.51,1.594,130.4,1686.0,12.0,100.2,88.8,0.86
17:33:05,79.7,16.1,3.16,95.55,2.503,1.567,123.6,1821.0,11.3,109.2,90.4,0.8
17:33:10,79.3,15.7,3.52,94.14,2.444,1.566,125.6,1826.0,12.4,104.7,90.2,0.92
17:33:15,80.1,15.6,3.73,95.2,2.502,1.625,123.8,1769.0,11.4,102.2,89.9,1.0
17:33:20,78.3,15.0,3.13,95.66,2.604,1.659,120.8,1792.0,12.8,95.3,88.2,0.96
17:33:25,78.0,15.4,3.53,94.4,2.485,1.572,127.5,1788.0,12.8,101.3,91.4,1.05
17:33:30,82.2,16.1,3.23,95.19,2.467,1.56,127.9,1771.0,13.0,104.7,88.5,0.98
17:33:35,78.9,15.9,3.77,96.36,2.474,1.47,131.7,1830.0,11.4,96.4,90.2,1.02
17:33:40,82.0,16.4,3.31,95.56,2.513,1.659,136.9,1810.0,12.9,105.8,89.2,1.0
17:33:45,78.4,16.3,3.36,94.48,2.476,1.513,127.7,1881.0,12.5,100.4,90.2,0.87
17:33:50,80.6,17.4,3.03,94.79,2.525,1.551,129.5,1843.0,11.0,113.8,89.4,0.99
17:33:55,79.6,14.8,2.89,94.57,2.475,1.533,125.4,1843.0,12.8,100.2,90.9,1.12
17:34:00,80.5,16.2,3.74,95.24,2.471,1.574,115.6,1896.0,12.2,99.4,90.7,1.11
17:34:05,78.1,15.0,3.22,95.46,2.557,1.536,130.5,1740.0,11.5,106.5,89.2,1.02
17:34:10,79.5,16.0,3.47,94.47,2.437,1.489,119.6,1827.0,11.4,98.7,90.2,1.07
17:34:15,82.4,14.8,3.78,95.31,2.504,1.613,128.3,1844.0,11.6,93.5,91.8,1.07
17:34:20,79.1,13.9,3.84,94.83,2.531,1.613,128.8,1759.0,11.6,95.9,87.7,1.17
17:34:25,79.4,17.1,3.03,94.03,2.485,1.639,128.7,1801.0,13.6,103.9,91.4,1.04
17:34:30,78.1,15.7,3.24,95.15,2.484,1.536,122.1,1857.0,11.8,99.8,89.7,1.03
17:34:35,78.4,17.1,3.79,94.45,2.531,1.615,124.3,1795.0,13.0,103.4,90.6,1.09
17:34:40,81.2,16.3,3.71,94.83,2.513,1.706,115.5,1834.0,9.6,88.9,91.3,1.02
17:34:45,81.8,16.5,3.42,95.6,2.587,1.531,116.8,1783.0,11.5,103.2,90.6,1.03
17:34:50,79.5,16.2,3.19,94.31,2.442,1.629,107.9,1782.0,11.4,91.2,89.9,1.06
17:34:55,79.2,16.7,3.34,95.43,2.484,1.586,119.1,1932.0,11.6,102.5,91.1,1.07
17:35:00,80.8,16.0,3.3,94.41,2.473,1.472,119.5,1748.0,12.7,98.2,91.4,0.98
17:35:05,78.9,16.7,3.25,95.65,2.502,1.63,118.4,1770.0,11.3,101.1,90.0,1.13
17:35:10,80.0,16.6,3.68,95.54,2.563,1.691,138.2,1790.0,12.1,102.3,91.4,1.07
17:35:15,82.1,16.6,3.21,95.42,2.482,1.526,131.8,1740.0,12.7,101.3,90.7,0.92
17:35:20,80.0,16.8,3.72,95.19,2.495,1.634,126.7,1752.0,11.6,103.4,89.8,1.02
17:35:25,78.9,15.7,3.87,94.83,2.437,1.646,123.2,1722.0,12.0,100.4,91.4,0.88
17:35:30,80.1,16.0,3.91,96.34,2.541,1.685,123.6,1851.0,12.9,98.4,89.1,1.07
17:35:35,81.8,15.4,3.46,95.51,2.435,1.579,134.7,1827.0,12.1,99.8,88.5,0.95
17:35:40,80.4,16.0,2.91,95.43,2.481,1.57,124.0,1827.0,10.2,93.8,90.4,0.98
17:35:45,79.0,16.3,3.74,95.97,2.429,1.62,132.5,1801.0,11.3,101.4,89.0,0.93
17:35:50,80.5,14.9,3.27,94.65,2.452,1.461,121.6,1742.0,12.3,97.8,90.1,1.12
17:35:55,79.2,15.3,3.09,95.56,2.538,1.583,128.1,1846.0,10.9,100.8,90.5,1.01
17:36:00,78.4,15.7,3.63,94.88,2.439,1.579,121.1,1799.0,13.1,90.5,89.1,1.04
17:36:05,80.1,16.1,2.74,94.48,2.506,1.747,129.2,1822.0,12.7,94.0,89.3,0.92
17:36:10,79.8,15.7,3.37,94.93,2.508,1.594,114.4,1815.0,11.8,104.1,90.8,1.07
17:36:15,78.6,15.1,3.6,95.49,2.499,1.659,133.1,1832.0,11.6,98.1,90.0,0.96
17:36:20,78.6,15.6,3.5,93.62,2.514,1.682,120.4,1816.0,11.7,101.4,90.7,0.96
17:36:25,80.9,17.1,3.45,95.64,2.478,1.456,125.1,1918.0,11.6,97.5,90.8,0.95
17:36:30,79.0,15.3,3.41,95.28,2.492,1.531,126.7,1826.0,12.6,100.0,90.5,1.0
17:36:35,80.8,15.0,3.67,94.94,2.46,1.644,119.2,1802.0,11.0,95.2,89.4,1.04
17:36:40,80.3,17.0,3.36,94.63,2.521,1.507,123.5,1848.0,12.2,100.9,90.2,1.0
17:36:45,76.3,16.0,3.76,96.06,2.531,1.55,112.2,1749.0,12.2,99.8,89.1,1.07
17:36:50,81.0,16.3,3.92,94.84,2.526,1.744,128.2,1787.0,11.4,95.1,89.8,1.23
17:36:55,81.2,14.5,3.57,93.37,2.49,1.595,132.2,1772.0,11.5,89.7,90.2,0.96
17:37:00,82.1,16.4,3.49,94.56,2.504,1.529,129.8,1751.0,10.8,102.3,91.1,1.03
17:37:05,79.7,15.6,3.47,96.19,2.505,1.49,128.8,1795.0,12.3,98.3,89.9,1.11
17:37:10,79.2,16.0,3.59,95.05,2.476,1.582,124.2,1765.0,10.8,90.3,90.8,1.11
17:37:15,78.2,15.8,3.5,93.86,2.485,1.671,118.6,1846.0,10.3,103.3,91.1,1.16
17:37:20,78.5,16.5,3.7,95.27,2.489,1.594,127.5,1828.0,12.7,91.0,90.0,0.89
17:37:25,81.8,17.5,3.36,96.0,2.467,1.651,127.0,1751.0,11.7,98.7,89.5,1.03
17:37:30,83.4,15.2,3.24,95.72,2.54,1.597,120.9,1764.0,11.6,98.9,90.4,1.03
17:37:35,80.6,17.0,3.48,95.14,2.523,1.661,121.5,1809.0,12.1,104.4,90.3,1.03
17:37:40,82.0,16.6,3.2,94.62,2.488,1.631,123.9,1773.0,11.5,100.3,90.8,0.89
17:37:45,80.5,14.9,3.73,94.83,2.5,1.6,120.9,1795.0,12.2,97.0,88.9,1.11
17:37:50,80.4,15.1,3.36,93.97,2.483,1.517,127.9,1729.0,12.5,91.0,89.4,0.85
17:37:55,80.3,16.1,3.25,94.96,2.523,1.49,133.9,1759.0,12.6,101.2,91.0,0.92
17:38:00,83.2,14.7,3.29,94.92,2.509,1.68,123.6,1714.0,12.7,107.9,90.3,0.87
17:38:05,80.6,15.9,3.4,95.64,2.493,1.568,134.3,1764.0,12.6,95.7,91.6,0.91
17:38:10,81.6,16.1,3.9,93.74,2.473,1.616,127.9,1781.0,12.1,103.4,89.2,1.13
17:38:15,80.3,15.6,3.61,94.7,2.534,1.686,132.2,1829.0,12.3,98.7,89.6,1.02
17:38:20,79.9,16.1,3.43,95.5,2.475,1.627,122.6,1802.0,12.1,102.9,90.7,0.93
17:38:25,79.2,15.9,3.16,94.46,2.483,1.541,110.2,1800.0,11.5,96.0,90.0,1.06
17:38:30,79.1,15.9,3.55,94.52,2.537,1.575,125.6,1812.0,11.8,100.7,90.6,1.0
17:38:35,80.3,16.4,3.41,95.63,2.535,1.606,135.7,1804.0,12.3,98.0,88.6,0.95
17:38:40,78.8,15.4,3.15,95.53,2.511,1.608,120.6,1728.0,11.8,90.1,90.5,1.02
17:38:45,79.3,16.0,3.55,93.72,2.582,1.479,126.1,1769.0,12.1,93.3,89.8,0.96
17:38:50,81.4,14.7,3.44,94.54,2.555,1.602,122.4,1832.0,11.7,97.6,90.3,0.96
17:38:55,81.1,14.9,3.68,95.18,2.567,1.549,120.2,1770.0,11.9,106.0,91.5,0.82
17:39:00,79.7,15.7,3.12,95.78,2.457,1.551,118.2,1869.0,11.6,102.1,90.5,0.89
17:39:05,78.8,15.6,3.0,95.23,2.447,1.731,123.3,1729.0,12.8,94.5,90.1,1.04
17:39:10,82.3,16.7,3.73,95.23,2.543,1.564,125.7,1743.0,13.0,107.0,89.2,0.94
17:39:15,80.4,15.4,3.33,96.18,2.442,1.601,122.8,1778.0,11.5,97.4,89.5,1.06
17:39:20,80.3,14.9,3.89,95.52,2.44,1.529,122.0,1794.0,12.4,100.5,91.2,0.86
17:39:25,78.8,17.3,3.43,94.71,2.521,1.548,127.1,1767.0,11.4,104.1,90.6,1.17
17:39:30,79.0,15.8,3.05,95.41,2.514,1.633,125.7,1837.0,11.4,101.9,88.7,1.2
17:39:35,81.0,15.9,3.32,94.39,2.527,1.52,128.7,1839.0,11.5,105.2,88.0,0.96
17:39:40,80.7,15.6,3.41,94.3,2.51,1.673,125.2,1755.0,13.1,102.7,89.2,1.17
17:39:45,81.7,17.1,3.73,95.68,2.441,1.563,112.3,1806.0,12.0,97.1,88.9,0.82
17:39:50,79.7,16.8,3.5,95.49,2.507,1.571,122.8,1754.0,12.0,94.6,88.1,1.05
17:39:55,78.1,16.4,3.9,96.45,2.563,1.575,121.4,1790.0,11.1,96.9,93.6,0.83
17:40:00,79.1,16.6,3.55,95.55,2.558,1.668,114.3,1782.0,13.3,90.6,89.8,0.89
17:40:05,80.0,16.4,3.61,94.3,2.542,1.748,127.1,1798.0,11.1,95.0,90.8,0.93
17:40:10,80.1,15.4,3.75,95.42,2.52,1.558,129.3,1842.0,12.3,94.7,88.3,0.99
17:40:15,82.1,15.6,3.79,94.14,2.522,1.566,121.2,1757.0,12.7,101.1,91.6,1.02
17:40:20,79.0,17.6,3.97,95.18,2.493,1.598,113.7,1784.0,13.3,99.9,90.3,0.83
17:40:25,80.7,15.5,2.89,96.63,2.552,1.574,119.9,1785.0,12.5,93.8,90.2,1.05
17:40:30,80.8,16.8,3.65,95.01,2.488,1.61,119.4,1754.0,12.5,96.6,89.4,1.03
17:40:35,80.6,15.3,3.95,94.56,2.508,1.556,119.8,1748.0,11.8,101.9,89.1,1.0
17:40:40,80.6,16.8,3.15,96.17,2.522,1.626,129.3,1831.0,11.7,96.1,90.9,0.89
17:40:45,79.6,14.8,3.43,95.4,2.556,1.621,139.9,1834.0,12.7,106.9,89.1,1.01
17:40:50,80.2,15.8,3.26,94.73,2.525,1.565,122.5,1812.0,11.3,95.4,90.8,0.9
17:40:55,79.0,14.8,3.64,93.71,2.46,1.705,118.8,1763.0,11.0,104.2,90.5,0.85
17:41:00,79.5,16.2,3.51,95.68,2.461,1.558,120.9,1746.0,12.8,99.0,89.3,0.98
17:41:05,80.3,15.8,3.14,95.39,2.518,1.659,134.9,1770.0,11.8,97.3,89.2,0.92
17:41:10,80.2,14.8,3.35,94.68,2.528,1.554,121.3,1810.0,11.6,99.7,90.0,1.07
17:41:15,79.6,16.1,3.32,95.19,2.519,1.604,125.4,1817.0,11.6,98.7,89.6,1.07
17:41:20,76.8,14.6,3.46,94.49,2.533,1.616,128.1,1816.0,12.1,105.6,89.6,1.02
17:41:25,80.0,15.6,3.16,95.0,2.524,1.605,120.4,1796.0,12.6,97.5,89.6,1.07
17:41:30,78.3,15.5,3.73,94.34,2.478,1.618,123.2,1780.0,11.7,99.5,90.4,1.07
17:41:35,80.4,15.3,3.79,94.81,2.493,1.506,129.4,1855.0,12.2,100.3,89.7,0.9
17:41:40,81.7,15.7,3.92,96.12,2.508,1.604,125.3,1800.0,11.3,106.8,89.7,1.03
17:41:45,83.5,15.9,3.87,95.02,2.441,1.631,126.9,1793.0,12.0,95.4,88.9,0.97
17:41:50,78.8,16.6,3.79,95.07,2.539,1.539,116.7,1839.0,13.4,101.4,91.6,1.15
17:41:55,81.4,15.7,3.4,96.45,2.379,1.581,121.7,1800.0,11.3,100.1,90.5,1.21
17:42:00,80.2,16.0,3.8,95.25,2.463,1.439,130.4,1799.0,11.5,97.7,90.5,1.06
17:42:05,80.3,15.5,3.79,94.7,2.535,1.569,114.2,1881.0,12.4,103.5,90.7,1.07
17:42:10,79.6,17.8,3.22,94.86,2.491,1.57,119.9,1795.0,11.5,100.8,89.9,0.91
17:42:15,81.1,15.1,3.48,95.09,2.561,1.617,127.9,1756.0,12.4,93.7,89.7,1.03
17:42:20,77.8,16.4,3.15,94.42,2.467,1.562,120.4,1792.0,12.4,103.3,88.8,0.95
17:42:25,80.5,14.8,3.53,94.16,2.536,1.678,121.1,1767.0,13.2,93.2,90.6,0.83
17:42:30,80.1,15.4,3.44,95.23,2.509,1.535,129.4,1917.0,11.9,100.1,90.7,1.0
17:42:35,80.8,15.1,3.61,95.23,2.533,1.6,126.6,1825.0,12.2,92.3,90.8,0.89
17:42:40,78.4,16.1,3.18,95.43,2.503,1.592,128.9,1715.0,11.6,93.4,88.5,0.88
17:42:45,81.9,16.1,3.36,95.69,2.616,1.652,120.1,1824.0,11.6,95.6,90.0,1.01
17:42:50,79.7,17.0,3.69,95.64,2.488,1.595,139.1,1843.0,12.6,95.8,90.7,0.99
17:42:55,80.2,15.6,4.09,94.98,2.52,1.553,117.3,1812.0,11.3,99.7,88.8,0.86
17:43:00,79.4,15.6,3.59,94.64,2.524,1.492,125.9,1835.0,10.9,95.1,88.4,1.09
17:43:05,82.2,16.8,3.64,95.43,2.512,1.655,116.4,1801.0,12.2,103.8,90.5,1.04
17:43:10,79.7,15.7,3.79,94.45,2.528,1.521,127.9,1776.0,12.2,97.2,91.4,1.12
17:43:15,81.9,15.8,3.14,94.38,2.48,1.6,121.4,1807.0,11.7,100.7,88.8,1.05
17:43:20,80.3,16.2,3.5,94.75,2.519,1.552,121.0,1804.0,11.4,98.6,90.6,0.94
17:43:25,81.0,15.3,3.05,95.48,2.543,1.594,124.0,1837.0,11.9,95.9,91.0,1.0
17:43:30,80.8,18.0,3.85,95.6,2.545,1.558,119.0,1831.0,11.7,98.6,91.5,0.96
17:43:35,79.2,16.5,3.47,94.74,2.511,1.543,123.6,1881.0,11.8,97.1,91.5,0.98
17:43:40,81.2,17.1,2.9,95.0,2.545,1.575,114.4,1749.0,12.1,98.4,90.3,0.98
17:43:45,79.7,16.0,3.84,95.88,2.475,1.575,131.0,1750.0,11.8,106.7,88.7,1.08
17:43:50,80.7,16.4,3.43,93.99,2.561,1.594,121.3,1786.0,12.7,97.2,90.6,0.96
17:43:55,77.1,15.2,3.45,95.25,2.548,1.672,125.8,1814.0,12.0,103.1,90.1,0.95
17:44:00,79.6,15.2,3.25,94.02,2.498,1.685,130.0,1798.0,11.3,108.3,90.4,1.17
17:44:05,79.2,16.0,3.5,95.15,2.504,1.563,112.8,1825.0,12.8,107.6,89.5,0.98
17:44:10,80.7,16.1,3.48,96.07,2.496,1.604,122.1,1754.0,12.2,99.9,90.3,0.95
17:44:15,78.1,15.9,3.37,95.44,2.515,1.635,122.8,1801.0,12.8,98.8,88.8,1.12
17:44:20,78.3,15.3,3.31,94.14,2.513,1.628,121.7,1778.0,12.6,99.2,90.4,0.99
17:44:25,79.8,16.1,2.94,95.43,2.46,1.604,127.8,1828.0,11.5,93.2,90.2,0.95
17:44:30,82.1,16.5,4.04,95.15,2.471,1.541,127.7,1785.0,10.5,99.6,90.2,1.11
17:44:35,81.8,16.2,3.64,95.2,2.484,1.599,119.8,1779.0,12.0,95.2,89.8,0.99
17:44:40,80.2,15.7,3.11,95.93,2.477,1.503,124.6,1810.0,12.1,92.6,90.4,1.01
17:44:45,80.7,16.2,3.6,95.12,2.514,1.442,124.5,1803.0,11.2,100.0,89.8,0.91
17:44:50,80.5,15.4,3.55,94.56,2.48,1.546,122.9,1845.0,12.0,108.9,90.3,1.05
17:44:55,79.7,16.5,3.69,94.99,2.516,1.603,132.9,1840.0,12.0,96.1,89.9,1.1
17:45:00,79.9,15.2,3.33,95.54,2.555,1.582,121.7,1737.0,12.2,97.5,89.5,1.0
17:45:05,80.6,18.3,3.16,95.93,2.53,1.605,117.2,1781.0,12.4,100.5,88.9,1.09
17:45:10,79.9,14.8,4.12,94.32,2.523,1.647,139.7,1866.0,11.4,97.8,91.1,0.97
17:45:15,80.4,16.6,3.69,95.84,2.558,1.636,119.1,1777.0,10.8,104.3,89.0,1.06
17:45:20,82.0,16.5,3.56,95.35,2.515,1.592,135.0,1814.0,12.1,103.3,91.2,0.69
17:45:25,79.6,15.5,3.31,94.78,2.468,1.607,122.6,1805.0,12.3,102.0,90.6,0.94
17:45:30,77.4,15.1,3.47,95.74,2.54,1.602,128.8,1766.0,12.2,98.7,93.4,0.97
17:45:35,80.1,16.1,3.62,94.53,2.481,1.686,136.4,1887.0,13.0,97.7,91.1,0.98
17:45:40,83.2,15.6,3.44,94.86,2.554,1.538,121.9,1792.0,11.7,100.3,90.1,1.22
17:45:45,82.8,15.9,3.81,95.49,2.562,1.549,118.3,1809.0,11.7,100.1,89.5,0.91
17:45:50,80.1,15.0,3.44,94.84,2.524,1.606,130.4,1711.0,12.7,105.7,89.4,0.97
17:45:55,78.2,16.0,3.1,94.63,2.49,1.559,129.9,1831.0,12.2,96.7,90.7,1.01
17:46:00,79.8,15.9,3.33,94.88,2.552,1.488,115.0,1749.0,12.1,105.6,91.2,1.16
17:46:05,79.8,15.4,2.9,95.95,2.593,1.541,125.2,1780.0,12.5,99.0,91.1,0.99
17:46:10,78.5,16.7,3.54,95.1,2.456,1.654,122.2,1811.0,13.1,98.7,91.9,1.07
17:46:15,81.3,17.3,3.03,94.13,2.505,1.596,128.2,1819.0,12.1,101.5,90.4,1.02
17:46:20,79.4,15.8,3.42,95.41,2.493,1.637,123.7,1729.0,11.8,100.7,89.9,1.16
17:46:25,78.0,17.4,3.77,94.73,2.474,1.522,129.8,1822.0,12.3,98.4,88.6,1.16
17:46:30,80.7,17.1,2.85,95.4,2.523,1.592,127.7,1726.0,11.4,98.0,89.8,1.19
17:46:35,78.2,17.2,3.78,94.5,2.556,1.565,125.2,1786.0,11.3,96.0,91.5,0.75
17:46:40,79.1,15.4,3.49,95.37,2.491,1.73,118.0,1785.0,11.5,99.4,89.0,0.96
17:46:45,81.3,14.9,3.62,95.25,2.516,1.559,129.3,1730.0,12.1,99.4,89.9,1.14
17:46:50,80.5,15.6,3.87,95.23,2.506,1.627,116.6,1837.0,12.6,98.1,90.4,0.82
17:46:55,82.9,16.3,3.58,94.78,2.497,1.498,126.8,1801.0,12.7,93.5,89.3,0.91
17:47:00,78.2,16.3,3.76,95.38,2.466,1.644,127.0,1842.0,11.5,107.5,89.5,1.05
17:47:05,78.7,17.5,3.26,96.24,2.463,1.535,111.9,1839.0,12.1,107.6,89.2,0.85
17:47:10,82.1,15.5,3.64,94.24,2.508,1.625,127.6,1803.0,12.2,101.2,91.1,1.0
17:47:15,80.5,16.2,3.43,95.69,2.444,1.532,123.1,1802.0,12.7,101.1,88.3,1.1
17:47:20,78.7,14.8,3.59,94.54,2.466,1.57,129.3,1812.0,10.2,95.0,89.6,1.04
17:47:25,80.1,16.5,3.45,95.33,2.547,1.726,127.1,1800.0,11.7,101.5,89.9,1.11
17:47:30,79.9,16.7,3.36,95.07,2.548,1.608,134.4,1829.0,11.5,102.7,88.6,0.91
17:47:35,81.1,14.9,3.5,94.13,2.541,1.447,126.2,1841.0,11.1,91.7,90.0,0.94
17:47:40,80.4,17.7,3.35,95.27,2.559,1.612,121.7,1762.0,12.7,96.0,90.2,1.05
17:47:45,78.7,14.9,3.62,95.61,2.507,1.577,133.4,1753.0,11.8,109.6,89.1,0.98
17:47:50,80.4,16.9,3.39,95.76,2.547,1.597,130.8,1829.0,12.5,101.9,89.6,1.03
17:47:55,78.7,17.1,3.1,94.99,2.458,1.537,125.4,1825.0,11.1,93.7,89.9,1.0
17:48:00,78.8,15.9,3.21,95.34,2.486,1.518,128.2,1825.0,12.2,95.2,89.9,0.88
17:48:05,79.9,16.6,3.23,94.13,2.507,1.562,124.0,1779.0,13.0,98.6,89.7,1.14
17:48:10,79.2,15.1,3.5,95.33,2.499,1.675,123.2,1783.0,12.2,97.0,90.5,0.97
17:48:15,78.4,15.0,3.54,94.63,2.508,1.559,128.7,1806.0,12.4,104.1,89.1,0.76
17:48:20,81.2,16.4,3.29,94.62,2.441,1.581,126.1,1808.0,11.3,94.8,90.2,1.05
17:48:25,78.3,16.9,3.25,94.51,2.477,1.441,109.9,1834.0,10.9,102.0,89.9,0.99
17:48:30,81.3,15.7,3.33,95.08,2.551,1.584,128.9,1758.0,11.9,104.6,90.7,1.16
17:48:35,80.3,16.5,2.97,93.34,2.602,1.597,126.9,1847.0,11.2,103.8,91.0,0.84
17:48:40,78.5,16.8,3.67,95.09,2.492,1.477,122.2,1801.0,12.8,96.4,89.1,0.97
17:48:45,80.4,14.7,3.74,94.37,2.508,1.655,128.8,1829.0,11.9,101.3,90.5,0.99
17:48:50,80.7,14.3,2.95,94.76,2.55,1.628,126.4,1764.0,12.0,105.6,91.3,0.87
17:48:55,80.0,16.1,3.98,95.4,2.452,1.609,110.2,1770.0,12.6,94.4,89.1,1.13
17:49:00,80.5,16.2,4.07,94.73,2.56,1.581,131.4,1767.0,10.6,95.9,90.7,1.1
17:49:05,78.3,15.3,2.94,95.03,2.478,1.568,124.3,1790.0,12.7,109.6,91.1,1.06
17:49:10,80.0,13.3,2.99,95.0,2.482,1.528,124.5,1802.0,11.9,103.2,89.9,0.99
17:49:15,78.0,16.2,3.07,95.02,2.432,1.638,123.4,1829.0,12.1,103.3,89.5,0.97
17:49:20,78.9,15.0,3.22,96.56,2.541,1.623,131.4,1844.0,10.8,98.6,90.4,0.98
17:49:25,78.6,15.8,3.48,94.28,2.517,1.64,130.8,1812.0,12.8,103.1,90.4,0.93
17:49:30,79.9,15.6,3.73,94.69,2.546,1.657,124.2,1767.0,11.7,101.2,90.3,0.92
17:49:35,80.5,15.8,3.29,95.7,2.452,1.57,123.6,1778.0,12.1,95.7,91.4,0.93
17:49:40,80.4,17.4,3.58,95.11,2.489,1.664,120.1,1745.0,11.2,102.6,89.2,0.91
17:49:45,80.9,16.4,3.56,94.9,2.459,1.619,126.2,1788.0,11.2,102.0,90.9,0.96
17:49:50,80.0,16.6,3.18,95.4,2.464,1.655,120.5,1851.0,12.3,103.9,89.9,0.96
17:49:55,79.6,15.7,3.75,94.18,2.534,1.682,128.1,1828.0,12.4,104.4,90.6,1.13
17:50:00,80.6,16.9,3.33,94.21,2.468,1.656,122.3,1829.0,11.7,100.9,90.3,1.02
17:50:05,78.7,15.8,2.85,95.43,2.493,1.516,136.7,1851.0,11.9,99.0,90.2,0.86
17:50:10,79.5,16.0,3.29,95.91,2.51,1.548,121.7,1831.0,12.1,96.7,89.2,1.14
17:50:15,80.7,15.9,3.63,94.44,2.48,1.65,122.9,1808.0,13.2,95.3,90.4,0.95
17:50:20,82.6,15.8,3.27,95.04,2.523,1.621,125.0,1776.0,12.5,96.4,90.1,1.09
17:50:25,81.6,16.0,3.76,94.85,2.513,1.607,117.7,1770.0,11.8,102.4,90.0,0.9
17:50:30,79.8,15.7,3.7,95.16,2.557,1.534,129.1,1798.0,10.9,98.5,91.5,1.03
17:50:35,82.3,16.9,3.26,94.22,2.432,1.611,119.9,1809.0,11.7,100.6,88.0,1.01
17:50:40,79.9,16.4,3.1,94.45,2.527,1.514,124.0,1773.0,12.2,95.9,91.1,0.92
17:50:45,81.5,15.8,3.2,96.37,2.475,1.55,121.4,1785.0,12.6,105.2,90.7,1.07
17:50:50,80.8,14.9,3.58,93.69,2.483,1.582,121.0,1773.0,11.2,97.0,90.8,0.92
17:50:55,79.3,16.6,3.73,94.19,2.52,1.609,137.4,1738.0,10.9,113.2,89.8,1.02
17:51:00,79.7,16.6,3.44,94.41,2.488,1.564,122.8,1805.0,12.6,103.8,89.4,0.98
17:51:05,80.5,14.9,3.36,95.44,2.533,1.545,128.0,1829.0,12.3,106.7,91.0,1.01
17:51:10,78.7,17.7,2.76,94.83,2.531,1.535,119.6,1796.0,11.5,102.2,90.4,0.96
17:51:15,79.7,16.2,3.45,93.91,2.522,1.553,125.9,1783.0,11.7,100.4,90.6,1.01
17:51:20,79.7,14.1,3.15,95.25,2.459,1.631,120.4,1782.0,11.6,94.6,89.2,1.03
17:51:25,79.2,16.2,2.89,95.89,2.474,1.639,136.1,1818.0,12.6,102.1,92.4,1.01
17:51:30,80.0,16.0,3.4,95.43,2.47,1.534,129.1,1757.0,12.2,98.4,90.2,1.2
17:51:35,81.2,17.6,2.91,96.02,2.571,1.529,120.9,1877.0,12.2,92.4,91.0,1.03
17:51:40,78.9,17.3,3.5,94.85,2.464,1.609,117.6,1787.0,11.4,101.1,90.0,0.88
17:51:45,79.5,15.5,3.63,95.57,2.482,1.642,127.2,1754.0,12.4,102.2,89.8,0.91
17:51:50,80.9,16.5,3.43,96.28,2.47,1.562,119.5,1830.0,11.9,96.0,89.7,1.0
17:51:55,81.2,16.1,3.22,94.87,2.608,1.637,126.5,1786.0,12.7,101.6,91.6,1.11
17:52:00,82.4,16.8,3.24,95.48,2.56,1.546,124.2,1792.0,11.6,96.3,90.6,0.92
17:52:05,83.7,15.6,3.26,94.35,2.475,1.608,124.4,1778.0,12.5,102.1,89.5,1.04
17:52:10,79.5,13.5,3.5,93.94,2.495,1.615,126.3,1781.0,11.5,98.1,89.1,0.99
17:52:15,78.3,15.6,3.8,95.72,2.472,1.648,109.8,1841.0,12.5,99.9,90.2,1.11
17:52:20,79.1,17.9,3.4,95.06,2.527,1.514,122.9,1715.0,13.6,99.8,89.9,0.85
17:52:25,79.8,16.9,3.22,95.06,2.451,1.495,126.8,1780.0,12.4,98.7,90.6,1.11
17:52:30,80.3,16.4,3.92,95.65,2.505,1.602,122.5,1796.0,12.3,98.5,89.8,1.08
17:52:35,80.4,16.3,3.71,95.22,2.505,1.579,130.6,1789.0,11.4,98.2,90.1,0.96
