Time,Limestone_CaO_Content_Percent,SiO2_Content_Percent,Al2O3_Content_Percent,Fe2O3_Content_Percent,MgO_Content_Percent,Feed_Size_mm,Product_Size_Primary_mm,Product_Size_Secondary_mm,Moisture_Content_Percent,Clay_SiO2_Content_Percent,Hardness_Index
21:30:25,51.78,14.84,4.2,3.02,1.97,943.0,166.0,23.5,6.98,55.3,12.2
21:30:30,50.76,14.38,4.42,2.59,1.93,983.0,181.0,21.5,5.94,52.5,11.5
21:30:35,54.3,15.07,4.31,3.04,2.04,949.0,169.0,22.8,6.43,54.8,11.6
21:30:40,52.21,14.36,5.02,3.1,2.14,1039.0,181.0,22.3,6.52,50.5,11.5
21:30:45,52.09,14.68,5.18,2.69,2.1,1078.0,170.0,22.8,6.23,55.2,11.2
21:30:50,51.12,15.42,4.01,3.18,2.15,1048.0,178.0,22.4,6.58,54.9,12.5
21:30:55,52.21,15.23,4.06,2.92,2.18,1015.0,180.0,22.7,6.69,54.6,12.2
21:31:00,51.87,13.91,4.27,2.67,1.95,993.0,170.0,22.0,6.62,57.0,12.4
21:31:05,50.49,15.94,4.29,2.66,1.64,1031.0,167.0,22.9,6.35,56.1,11.7
21:31:10,51.14,14.35,4.27,2.99,2.1,1026.0,181.0,21.8,6.52,56.8,10.9
21:31:15,52.64,14.42,4.44,3.02,1.85,950.0,168.0,22.0,6.07,54.7,12.1
21:31:20,53.56,14.26,4.37,3.0,2.04,956.0,163.0,21.7,6.5,54.6,11.6
21:31:25,52.29,14.6,4.09,3.21,1.79,937.0,168.0,22.2,6.9,54.5,11.7
21:31:30,52.88,14.46,4.19,3.01,1.89,1010.0,170.0,21.2,6.69,55.3,10.8
21:31:35,51.88,14.48,4.96,2.88,2.09,989.0,184.0,23.7,6.6,54.5,12.0
21:31:40,51.93,13.52,4.39,2.94,1.93,1024.0,160.0,22.0,6.68,55.7,12.5
21:31:45,52.87,15.08,4.38,3.22,1.75,1049.0,187.0,22.1,6.54,53.8,11.7
21:31:50,53.33,15.14,4.04,2.78,1.8,1014.0,169.0,22.7,6.69,55.4,11.0
21:31:55,53.04,16.35,4.36,3.03,2.17,997.0,177.0,22.6,6.6,56.1,11.3
21:32:00,51.15,15.29,4.79,3.04,1.95,1051.0,181.0,21.5,6.68,58.9,11.3
21:32:05,51.95,14.7,4.68,3.2,1.95,939.0,173.0,23.0,6.14,58.4,11.3
21:32:10,52.22,14.28,4.74,3.02,1.91,1003.0,167.0,22.7,6.35,54.0,12.0
21:32:15,51.79,14.94,4.14,2.81,1.77,991.0,189.0,20.2,6.41,54.4,12.8
21:32:20,52.31,15.27,4.13,3.04,1.96,994.0,173.0,22.5,6.23,54.6,12.4
21:32:25,52.66,14.7,4.84,3.14,2.19,979.0,172.0,20.1,6.75,53.4,12.9
21:32:30,52.8,15.04,4.75,3.03,1.88,1052.0,191.0,21.2,6.55,54.1,12.7
21:32:35,53.35,16.14,4.42,3.22,1.72,930.0,171.0,22.0,6.17,55.2,11.6
21:32:40,51.74,14.77,4.76,2.74,2.12,1027.0,158.0,22.9,6.55,57.6,11.8
21:32:45,50.91,13.87,4.14,2.97,2.01,960.0,188.0,22.8,6.2,60.1,12.1
21:32:50,52.29,15.52,4.13,3.0,2.03,919.0,166.0,21.2,6.39,53.6,12.0
21:32:55,53.51,15.19,4.01,3.15,2.06,1018.0,191.0,21.6,6.55,49.3,11.7
21:33:00,51.62,13.97,4.61,3.18,1.74,1021.0,177.0,21.3,6.82,54.6,12.7
21:33:05,52.55,15.26,4.57,3.0,1.98,1055.0,175.0,22.4,6.94,55.3,11.6
21:33:10,52.56,14.4,4.34,2.93,2.04,1002.0,164.0,22.1,6.67,53.8,12.5
21:33:15,52.15,15.26,4.27,3.04,1.99,1038.0,180.0,23.1,6.23,55.6,10.5
21:33:20,52.01,16.14,5.22,2.77,1.99,1035.0,167.0,21.9,6.37,53.4,11.8
21:33:25,51.26,14.89,4.42,2.9,2.17,1006.0,179.0,21.8,7.06,54.5,11.8
21:33:30,50.17,15.65,4.92,3.11,2.07,949.0,176.0,22.2,5.91,55.6,12.0
21:33:35,51.11,14.26,4.46,3.07,2.09,1029.0,186.0,22.5,6.02,55.3,11.0
21:33:40,51.69,14.09,4.35,2.87,1.98,1036.0,168.0,22.3,6.76,52.6,12.2
21:33:45,52.88,16.21,4.92,2.84,1.62,964.0,165.0,22.5,6.37,54.6,11.2
21:33:50,51.92,15.18,4.74,2.84,1.95,986.0,170.0,21.7,6.88,53.7,13.6
21:33:55,51.58,15.38,4.49,2.85,2.0,930.0,178.0,22.1,6.25,57.0,11.7
21:34:00,51.29,15.69,4.84,3.03,1.97,1037.0,187.0,20.2,6.46,56.9,12.6
21:34:05,52.53,14.68,5.26,3.24,1.99,961.0,171.0,22.5,6.74,58.4,11.9
21:34:10,53.09,15.5,4.28,3.26,2.03,1025.0,173.0,20.3,6.32,54.4,12.6
21:34:15,52.85,15.4,4.64,2.82,2.14,1033.0,176.0,22.4,6.21,55.4,10.9
21:34:20,52.48,14.22,4.38,3.07,1.87,1025.0,168.0,21.8,6.03,55.7,12.0
21:34:25,50.82,15.91,4.22,3.06,1.97,1004.0,165.0,22.3,6.29,58.2,12.0
21:34:30,51.72,15.78,4.21,3.04,2.23,1040.0,174.0,22.6,6.83,58.1,12.0
21:34:35,53.56,14.23,4.98,2.8,1.76,996.0,182.0,22.4,6.58,53.9,10.6
21:34:40,52.9,15.12,3.95,2.85,1.96,1042.0,173.0,23.0,6.89,53.1,11.6
21:34:45,50.77,14.86,4.65,3.07,1.67,983.0,182.0,22.4,6.62,49.7,12.0
21:34:50,51.96,15.85,4.25,2.92,1.96,1050.0,162.0,21.0,6.59,55.3,12.4
21:34:55,52.29,14.15,5.03,3.02,2.02,1010.0,174.0,24.3,6.21,55.9,11.9
21:35:00,51.39,17.16,4.42,2.8,1.73,999.0,158.0,21.1,6.17,53.8,10.8
21:35:05,50.15,14.9,4.39,2.9,2.03,1001.0,178.0,22.8,6.67,53.3,12.5
21:35:10,52.08,15.44,4.97,2.73,1.9,1048.0,167.0,21.7,6.09,57.9,11.9
21:35:15,51.37,15.83,4.76,3.05,2.16,983.0,181.0,22.6,6.8,54.1,11.6
21:35:20,51.37,14.88,4.67,2.93,2.07,1011.0,150.0,22.1,6.58,55.1,11.7
21:35:25,51.72,14.93,4.74,3.05,1.92,960.0,183.0,21.8,6.84,57.4,11.6
21:35:30,51.89,14.7,4.18,2.93,1.97,981.0,163.0,21.8,6.42,50.5,11.9
21:35:35,51.99,14.47,4.72,3.05,2.23,1021.0,170.0,22.6,6.2,58.5,12.2
21:35:40,51.29,15.16,4.44,3.36,1.98,975.0,167.0,21.8,6.83,53.3,13.0
21:35:45,51.82,14.92,4.61,2.9,1.8,1039.0,181.0,20.7,6.51,53.3,12.1
21:35:50,50.59,14.69,4.65,3.1,1.83,1059.0,177.0,22.3,6.46,54.4,12.2
21:35:55,52.25,14.73,4.17,2.87,1.97,977.0,182.0,22.8,6.95,57.3,12.2
21:36:00,49.71,15.35,4.68,2.97,2.17,978.0,178.0,22.5,7.47,56.6,11.9
21:36:05,51.77,14.52,4.44,3.09,1.93,1036.0,171.0,22.0,5.9,55.8,12.2
21:36:10,52.74,14.85,4.13,3.06,1.84,1012.0,167.0,20.8,6.37,54.2,11.5
21:36:15,51.15,15.54,4.46,3.14,2.0,941.0,180.0,22.0,6.38,57.3,11.6
21:36:20,52.57,15.15,4.51,3.19,2.05,967.0,179.0,21.9,6.1,53.3,12.1
21:36:25,52.92,14.37,4.68,3.13,2.08,1006.0,169.0,20.5,6.65,59.0,12.8
21:36:30,49.35,14.99,3.78,3.18,1.74,1078.0,167.0,20.7,6.26,57.2,12.9
21:36:35,51.88,15.26,4.62,3.04,2.05,1039.0,177.0,20.5,6.38,55.9,13.0
21:36:40,49.7,15.59,4.35,2.85,2.04,1101.0,185.0,22.4,6.25,52.0,10.6
21:36:45,51.91,14.55,4.74,3.16,1.93,1001.0,175.0,21.9,6.42,54.5,11.9
21:36:50,51.99,14.66,4.5,2.92,2.17,905.0,173.0,22.3,5.92,56.8,12.1
21:36:55,50.01,14.58,4.4,3.14,2.07,1100.0,173.0,23.2,6.0,55.5,11.6
21:37:00,53.54,14.61,4.45,2.75,1.87,962.0,163.0,21.7,5.85,57.9,12.1
21:37:05,52.23,15.24,4.6,2.93,2.07,943.0,184.0,21.2,6.54,55.9,12.0
21:37:10,51.32,15.36,4.77,2.86,1.72,1035.0,173.0,22.6,6.96,54.5,12.7
21:37:15,53.17,15.63,4.23,3.08,1.93,1057.0,168.0,21.8,6.67,54.0,11.5
21:37:20,50.56,14.95,4.4,2.88,1.94,1050.0,162.0,22.6,6.59,56.9,12.7
21:37:25,51.02,14.16,4.94,3.0,2.1,1018.0,181.0,22.4,6.44,56.5,11.9
21:37:30,50.16,15.4,4.39,2.97,2.46,925.0,182.0,21.2,6.58,55.8,11.8
21:37:35,53.44,15.1,4.61,3.21,1.96,1014.0,176.0,21.5,6.59,49.3,10.8
21:37:40,52.27,15.04,4.13,3.09,2.22,1055.0,180.0,21.3,6.35,56.1,12.8
21:37:45,52.53,14.23,3.99,3.06,2.2,1019.0,174.0,22.1,6.12,53.3,12.9
21:37:50,52.24,14.88,4.19,3.0,1.8,999.0,165.0,23.2,6.93,54.3,12.1
21:37:55,52.46,14.28,4.29,2.85,2.2,1041.0,185.0,22.3,6.08,52.5,11.3
21:38:00,52.06,15.29,4.81,2.82,1.89,1039.0,182.0,22.5,6.13,58.1,12.8
21:38:05,52.22,14.74,4.84,3.06,2.0,984.0,168.0,23.5,6.5,54.5,12.7
21:38:10,52.09,14.69,3.92,2.72,2.34,1019.0,182.0,22.5,6.65,55.9,11.6
21:38:15,51.51,14.08,4.34,2.99,2.08,997.0,184.0,21.2,6.62,56.4,12.7
21:38:20,51.96,15.62,4.71,3.02,1.9,1011.0,176.0,21.2,6.78,54.2,12.4
21:38:25,52.22,14.84,4.47,2.72,2.07,999.0,171.0,21.3,6.54,53.3,12.0
21:38:30,52.09,15.05,4.95,2.99,1.77,989.0,178.0,21.4,6.83,54.4,11.7
21:38:35,50.82,14.56,4.7,3.0,2.16,971.0,176.0,20.8,6.17,55.4,12.8
21:38:40,50.92,14.01,4.42,3.42,1.9,1017.0,170.0,21.9,6.97,57.5,12.0
21:38:45,52.87,14.68,4.45,3.0,1.63,1026.0,185.0,21.4,6.09,54.3,11.5
21:38:50,51.75,14.78,4.48,3.18,1.95,977.0,182.0,23.0,6.1,53.8,12.8
21:38:55,52.47,15.18,4.25,3.09,1.92,956.0,177.0,23.2,6.45,54.6,12.4
21:39:00,51.13,14.79,4.78,3.05,2.07,996.0,173.0,21.9,6.66,56.5,12.3
21:39:05,50.82,14.57,4.72,3.17,1.83,990.0,185.0,21.5,6.76,54.1,12.5
21:39:10,51.33,14.1,4.64,2.71,2.05,1040.0,170.0,21.2,6.0,55.0,12.1
21:39:15,51.82,15.03,4.57,2.98,1.9,1040.0,179.0,21.9,6.55,53.3,12.4
21:39:20,51.47,14.52,4.19,3.06,1.99,950.0,170.0,23.1,6.3,54.6,10.5
21:39:25,53.04,15.79,4.65,2.81,2.16,992.0,187.0,22.6,6.34,53.9,11.3
21:39:30,52.14,15.09,4.54,2.99,2.16,1013.0,171.0,22.8,7.14,55.2,11.6
21:39:35,53.48,15.34,5.1,3.02,2.19,985.0,173.0,22.4,6.68,55.1,12.4
21:39:40,52.32,14.85,4.11,2.97,1.89,1056.0,173.0,22.0,6.33,59.2,12.1
21:39:45,50.07,15.12,4.28,2.82,2.04,940.0,168.0,22.9,6.56,53.6,13.0
21:39:50,52.84,14.47,4.02,2.85,2.05,973.0,190.0,20.9,5.9,51.4,10.5
21:39:55,50.79,14.29,4.43,2.94,2.19,1002.0,180.0,21.0,6.19,55.7,12.3
21:40:00,52.18,15.01,3.98,3.08,1.95,970.0,176.0,21.9,6.38,56.2,12.2
21:40:05,51.38,15.34,4.86,3.02,1.78,984.0,171.0,21.8,6.48,55.5,10.8
21:40:10,53.71,13.83,4.83,3.04,2.13,927.0,179.0,22.4,6.46,55.4,12.5
21:40:15,53.15,14.7,4.45,2.95,2.2,1049.0,166.0,21.0,6.63,58.5,12.1
21:40:20,51.41,16.11,4.2,2.83,2.05,1024.0,165.0,22.4,6.45,56.5,11.0
21:40:25,51.9,15.29,4.04,2.94,1.84,919.0,169.0,21.3,6.57,57.3,11.3
21:40:30,52.2,15.92,4.29,2.83,2.32,1040.0,181.0,21.7,6.4,54.6,11.7
21:40:35,52.69,14.62,4.69,2.39,2.02,991.0,182.0,23.7,6.4,57.0,11.9
21:40:40,52.02,14.73,4.26,3.0,1.9,985.0,176.0,22.0,6.64,54.0,12.8
21:40:45,51.18,15.58,5.07,2.95,2.16,1006.0,173.0,22.0,6.33,56.8,12.2
21:40:50,51.43,15.37,4.95,3.25,2.25,984.0,175.0,22.2,6.76,55.1,12.2
21:40:55,52.0,14.94,4.5,3.14,1.76,999.0,180.0,21.8,6.53,57.6,12.4
21:41:00,52.99,14.24,4.36,3.1,2.08,959.0,158.0,23.3,6.52,53.6,12.3
21:41:05,52.34,15.69,4.33,2.8,2.19,985.0,178.0,21.9,7.17,54.9,12.0
21:41:10,51.38,16.51,4.98,3.2,1.98,971.0,181.0,22.3,6.17,52.6,11.8
21:41:15,52.52,14.06,4.3,3.03,2.02,1019.0,181.0,20.5,6.94,54.9,10.9
21:41:20,51.69,15.84,4.78,2.93,1.98,995.0,178.0,21.7,6.42,54.2,11.5
21:41:25,52.71,14.72,4.51,2.84,2.23,997.0,179.0,23.0,6.48,56.5,11.5
21:41:30,54.02,14.8,4.71,2.87,1.83,961.0,188.0,20.7,6.58,53.4,11.2
21:41:35,51.71,15.16,4.25,2.95,1.96,1027.0,170.0,21.1,6.51,52.0,12.9
21:41:40,52.64,14.28,4.4,2.79,2.32,1018.0,175.0,22.9,6.37,54.3,11.5
21:41:45,51.4,14.98,4.49,3.01,1.91,1047.0,173.0,22.3,6.36,54.2,12.5
21:41:50,51.91,14.03,4.31,2.97,1.77,1014.0,184.0,22.1,6.89,55.7,11.4
21:41:55,52.02,15.29,4.87,3.14,2.0,997.0,172.0,22.2,6.38,55.2,10.9
21:42:00,51.85,16.34,4.27,2.97,2.16,1025.0,168.0,21.4,6.52,54.2,12.7
21:42:05,53.97,14.62,4.33,2.64,1.99,971.0,169.0,20.4,5.82,56.4,11.5
21:42:10,51.75,14.9,4.91,2.94,1.93,983.0,163.0,21.3,6.63,54.4,11.4
21:42:15,52.47,14.93,4.85,2.77,2.08,978.0,173.0,20.4,6.64,57.6,10.6
21:42:20,50.46,15.59,4.98,2.88,2.37,1050.0,174.0,22.1,6.18,55.9,13.0
21:42:25,52.35,15.24,3.93,2.81,1.96,996.0,165.0,22.2,7.01,56.1,11.4
21:42:30,52.91,15.55,4.56,3.42,2.31,1005.0,170.0,22.2,6.51,56.4,12.7
21:42:35,51.58,14.7,4.53,2.93,2.06,975.0,172.0,20.3,6.74,55.0,12.5
21:42:40,49.99,15.26,4.33,3.14,1.87,1011.0,182.0,23.0,6.18,52.8,11.9
21:42:45,51.97,12.98,4.6,2.94,2.25,999.0,168.0,22.0,6.7,55.8,11.4
21:42:50,52.01,15.4,4.4,2.95,1.95,1055.0,166.0,21.6,6.32,53.9,12.4
21:42:55,52.58,14.27,4.55,2.9,1.77,995.0,173.0,21.2,6.35,54.8,13.1
21:43:00,53.61,14.8,5.52,2.86,2.04,1027.0,181.0,22.8,6.29,53.9,13.3
21:43:05,51.7,15.45,4.6,2.87,1.93,961.0,173.0,22.4,6.59,54.8,12.5
21:43:10,51.31,14.08,4.61,3.07,2.27,1003.0,179.0,21.3,6.81,54.8,12.3
21:43:15,51.07,15.65,4.75,2.99,2.06,1014.0,169.0,22.8,6.76,55.0,11.9
21:43:20,52.16,14.93,4.55,3.27,1.92,963.0,178.0,20.4,6.39,55.9,12.6
21:43:25,52.38,15.87,4.17,2.96,2.13,1009.0,179.0,22.2,6.16,54.8,11.3
21:43:30,51.56,14.46,4.01,2.94,2.0,956.0,168.0,23.8,6.16,55.8,11.2
21:43:35,52.62,13.91,4.49,3.01,2.05,912.0,169.0,21.4,6.58,56.7,11.4
21:43:40,52.37,14.98,4.42,3.12,1.64,1007.0,159.0,20.3,6.2,55.7,11.6
21:43:45,52.03,15.35,3.91,3.02,1.83,1040.0,179.0,23.4,6.44,57.7,12.7
21:43:50,51.28,15.4,4.99,3.27,2.03,916.0,169.0,23.0,6.78,55.3,11.8
21:43:55,51.61,14.32,4.53,3.52,1.81,1030.0,173.0,21.9,6.21,54.0,11.6
21:44:00,50.06,14.03,4.93,3.16,1.91,1044.0,174.0,22.6,6.98,58.0,12.2
21:44:05,52.19,14.81,3.83,3.08,2.14,919.0,179.0,21.2,6.7,54.0,11.7
21:44:10,52.02,15.31,4.94,2.6,2.08,995.0,170.0,23.2,6.39,53.6,11.9
21:44:15,52.15,15.28,4.35,3.28,2.18,950.0,174.0,22.3,6.6,52.2,10.8
21:44:20,52.4,15.94,4.88,3.25,2.0,1079.0,185.0,22.3,6.71,55.8,11.5
21:44:25,52.31,14.78,4.56,3.31,1.9,1003.0,188.0,21.7,6.81,48.5,12.1
21:44:30,51.91,13.89,4.64,3.16,2.21,932.0,179.0,23.0,6.0,53.5,11.6
21:44:35,52.04,15.72,4.64,2.81,2.01,1037.0,185.0,22.5,6.58,58.1,11.4
21:44:40,50.88,15.12,4.37,2.81,1.84,984.0,178.0,23.0,6.3,54.4,13.2
21:44:45,51.53,15.17,4.31,2.78,2.25,1001.0,173.0,22.0,6.91,55.0,11.2
21:44:50,52.04,15.46,4.39,3.02,2.01,957.0,181.0,21.5,6.42,55.4,12.5
21:44:55,51.41,15.76,4.06,2.86,2.15,1030.0,171.0,22.4,6.74,55.1,12.1
21:45:00,52.69,14.99,4.36,3.17,2.04,1021.0,167.0,22.6,7.06,55.0,11.5
21:45:05,51.47,15.71,4.29,2.89,2.15,1031.0,168.0,23.0,6.05,54.7,11.8
21:45:10,52.17,15.33,4.05,2.93,2.1,981.0,167.0,22.1,6.57,55.0,11.3
21:45:15,52.09,14.61,4.64,3.05,1.95,964.0,177.0,22.2,6.92,55.7,12.9
21:45:20,52.6,14.86,4.5,2.9,1.95,1034.0,176.0,21.7,6.7,51.5,13.2
21:45:25,52.72,15.37,4.57,2.82,2.11,1041.0,156.0,22.1,6.95,57.4,12.1
21:45:30,52.56,14.57,4.71,2.64,2.02,927.0,173.0,22.9,6.47,57.1,12.9
21:45:35,50.32,15.53,4.43,3.19,2.0,1014.0,182.0,20.8,6.76,57.9,12.0
21:45:40,52.96,15.09,4.22,2.82,1.93,1010.0,187.0,21.5,7.07,56.3,12.7
21:45:45,53.22,15.23,4.59,2.92,1.96,1000.0,183.0,20.6,6.6,53.2,12.3
21:45:50,51.61,15.86,3.62,2.93,1.77,1025.0,164.0,22.0,7.16,55.5,11.1
21:45:55,52.19,15.21,4.47,2.59,2.08,902.0,177.0,22.3,6.45,55.6,12.8
21:46:00,51.29,15.04,4.73,3.06,1.9,1068.0,174.0,20.1,6.51,52.7,12.7
21:46:05,50.44,14.95,4.81,3.28,2.02,1094.0,186.0,20.9,6.43,55.6,11.7
21:46:10,51.41,14.92,4.34,3.19,1.99,1010.0,165.0,22.1,6.75,54.6,11.7
21:46:15,51.57,15.19,3.83,2.92,2.03,1020.0,178.0,20.3,6.34,56.7,12.0
21:46:20,51.72,15.82,3.71,3.21,2.0,970.0,185.0,22.2,6.73,55.7,11.7
21:46:25,51.23,14.63,4.69,2.65,2.07,1030.0,160.0,22.4,6.22,53.7,12.2
21:46:30,51.41,14.59,4.39,3.17,1.87,999.0,172.0,22.3,6.74,55.0,12.7
21:46:35,51.99,15.77,5.11,2.85,1.99,991.0,166.0,21.4,6.64,55.3,12.3
21:46:40,51.38,14.66,4.08,3.19,2.0,992.0,180.0,23.1,6.78,56.6,11.0
21:46:45,52.43,15.13,4.6,3.01,1.87,963.0,177.0,22.4,5.88,56.6,12.8
21:46:50,52.55,14.64,5.0,2.76,1.85,1052.0,182.0,22.0,6.31,53.6,11.8
21:46:55,53.9,13.99,4.56,3.05,1.91,1065.0,169.0,21.4,6.92,56.9,11.9
21:47:00,52.9,15.12,4.02,3.0,2.03,968.0,173.0,22.9,6.09,59.0,11.6
21:47:05,52.19,15.67,5.33,3.05,1.84,1017.0,173.0,22.8,6.57,55.0,11.8
21:47:10,51.5,14.96,4.97,2.84,2.14,1032.0,178.0,22.6,6.61,51.2,11.2
21:47:15,52.23,14.11,4.43,2.77,1.91,958.0,177.0,20.9,6.44,52.9,12.4
21:47:20,52.26,15.07,4.75,3.12,2.0,978.0,165.0,21.9,6.54,55.5,12.1
21:47:25,51.59,14.55,4.75,2.99,2.1,976.0,176.0,21.7,6.17,57.2,11.3
21:47:30,52.63,13.43,4.69,3.11,1.78,1047.0,160.0,21.9,6.54,55.6,12.8
21:47:35,50.88,14.95,4.09,3.11,2.2,1036.0,179.0,22.6,6.41,55.7,11.1
21:47:40,51.8,15.31,4.6,3.14,1.87,1028.0,162.0,23.8,6.73,55.4,11.6
21:47:45,52.44,15.71,4.94,3.32,2.2,984.0,180.0,21.3,6.82,52.9,12.1
21:47:50,51.77,16.05,4.65,3.04,2.08,1014.0,169.0,20.6,6.37,55.6,11.7
21:47:55,51.83,15.39,4.62,2.8,1.73,1046.0,179.0,22.1,6.65,53.3,11.7
21:48:00,51.89,15.56,4.34,2.85,1.98,1058.0,183.0,22.7,6.52,57.9,11.6
21:48:05,51.33,14.23,4.23,2.94,1.88,969.0,167.0,22.4,6.16,54.5,12.2
21:48:10,52.94,15.97,4.03,3.04,2.25,917.0,185.0,21.6,6.39,56.3,11.7
21:48:15,51.19,15.76,4.73,3.28,2.03,954.0,167.0,20.4,6.26,54.0,12.3
21:48:20,52.25,14.78,4.43,2.97,1.71,979.0,176.0,23.5,6.62,55.3,10.9
21:48:25,52.33,15.41,4.1,3.34,2.19,1011.0,169.0,20.5,6.21,56.6,12.1
21:48:30,51.24,15.35,4.79,3.35,2.08,1021.0,161.0,23.8,6.52,57.3,11.9
21:48:35,52.06,15.88,4.32,3.09,2.06,997.0,177.0,22.2,6.71,53.5,12.3
21:48:40,51.27,14.91,4.24,3.13,2.0,1015.0,183.0,20.4,6.21,55.1,11.6
21:48:45,53.11,14.55,4.35,2.91,1.79,1026.0,172.0,21.4,6.89,55.9,11.9
21:48:50,51.09,14.71,4.44,3.34,2.24,976.0,181.0,23.1,6.99,54.0,12.8
21:48:55,51.48,15.54,4.64,2.87,1.96,983.0,167.0,20.8,6.17,57.6,11.7
21:49:00,51.02,13.85,4.24,3.24,2.22,1022.0,180.0,20.5,6.38,53.8,12.8
21:49:05,50.91,13.2,4.8,2.79,2.0,1016.0,151.0,20.7,6.31,55.1,13.0
21:49:10,53.27,15.54,4.65,3.13,1.97,947.0,185.0,22.8,6.54,54.8,12.9
21:49:15,52.43,15.16,4.35,3.22,1.74,1031.0,170.0,21.6,6.29,57.2,11.9
21:49:20,52.11,15.01,4.45,3.18,1.89,1005.0,166.0,22.3,6.79,58.0,12.0
21:49:25,51.47,14.22,4.37,2.91,2.2,958.0,170.0,21.1,6.33,52.6,11.6
21:49:30,52.73,13.97,4.52,2.95,2.11,991.0,190.0,23.3,6.77,55.7,11.5
21:49:35,51.34,14.62,4.96,3.31,2.08,991.0,179.0,21.5,6.34,54.1,12.4
21:49:40,52.63,15.22,4.37,2.9,2.09,964.0,173.0,21.8,6.87,58.9,12.2
21:49:45,51.3,14.65,4.56,2.91,2.0,1005.0,196.0,22.0,6.74,56.1,12.3
21:49:50,51.48,15.54,4.29,3.3,1.93,1011.0,180.0,22.8,6.34,54.4,11.1
21:49:55,52.61,14.43,4.66,2.99,1.88,1049.0,178.0,22.8,6.69,55.0,11.3
21:50:00,52.69,14.69,4.58,2.99,1.93,935.0,184.0,22.0,6.21,57.6,11.9
21:50:05,52.48,15.42,4.9,3.37,2.02,1005.0,185.0,23.3,6.75,56.4,12.0
21:50:10,51.16,14.77,4.25,2.87,1.88,981.0,170.0,22.8,6.41,52.6,11.2
21:50:15,51.64,14.8,4.71,2.85,2.0,986.0,166.0,21.4,6.47,55.4,11.6
21:50:20,52.13,14.61,4.88,3.04,2.01,1082.0,167.0,21.3,6.31,52.6,13.0
21:50:25,51.32,14.5,4.37,3.01,1.97,1041.0,176.0,21.5,6.8,55.4,12.1
21:50:30,53.1,15.21,4.46,2.84,1.75,1046.0,174.0,21.3,6.82,54.4,12.2
21:50:35,50.08,15.29,4.56,3.16,1.84,1011.0,170.0,21.3,6.25,55.2,12.6
21:50:40,51.38,15.14,4.43,3.0,1.98,1005.0,168.0,21.9,6.06,57.1,11.8
21:50:45,51.59,14.63,4.55,3.01,1.68,954.0,185.0,21.2,6.3,54.2,11.9
21:50:50,49.72,14.88,4.7,3.0,2.15,1068.0,170.0,20.8,6.55,57.0,10.2
21:50:55,50.88,15.96,4.47,2.79,2.19,962.0,166.0,21.8,6.15,54.2,12.3
21:51:00,52.5,14.15,4.46,2.84,2.13,1017.0,172.0,22.6,6.15,55.0,11.8
21:51:05,52.02,16.13,4.58,2.68,2.04,985.0,168.0,22.6,6.18,57.0,12.7
21:51:10,53.26,15.06,4.38,3.23,1.82,986.0,169.0,24.0,6.12,55.0,12.3
21:51:15,53.24,14.89,4.4,3.0,2.05,943.0,175.0,21.2,6.65,56.4,11.3
21:51:20,52.35,15.57,4.23,3.2,2.21,1011.0,180.0,20.2,6.47,53.9,12.6
21:51:25,52.25,13.76,4.49,2.91,1.83,927.0,199.0,22.5,6.86,49.9,12.8
21:51:30,52.05,15.83,4.63,3.23,2.38,901.0,189.0,21.8,6.15,56.5,12.2
21:51:35,49.88,16.11,4.42,2.68,2.12,977.0,165.0,22.4,6.31,55.4,11.1
21:51:40,50.88,15.65,4.27,3.19,1.84,1017.0,173.0,22.3,6.83,51.9,11.7
21:51:45,52.08,13.74,4.47,2.98,1.85,954.0,179.0,23.3,6.5,57.1,11.8
21:51:50,52.49,15.46,4.62,2.72,1.92,921.0,178.0,21.0,6.68,55.2,12.8
21:51:55,52.23,15.99,4.54,2.44,1.99,1073.0,170.0,22.2,6.35,54.6,12.3
21:52:00,51.29,15.93,5.17,3.1,1.94,1082.0,182.0,21.6,6.5,55.1,12.1
21:52:05,52.75,14.16,4.3,3.2,1.58,1027.0,167.0,19.6,5.83,56.2,12.1
21:52:10,53.19,15.61,4.45,3.01,1.8,985.0,170.0,22.7,6.91,53.7,11.9
21:52:15,52.75,16.08,4.73,3.12,2.0,1021.0,172.0,23.3,6.73,52.9,11.7
21:52:20,52.79,15.02,4.29,3.09,2.03,1026.0,170.0,22.3,5.9,53.1,11.6
21:52:25,51.55,14.13,5.08,3.01,2.14,1022.0,187.0,22.9,6.44,56.8,11.5
21:52:30,52.86,15.5,4.5,3.19,1.9,1030.0,179.0,21.0,6.69,50.7,11.6
21:52:35,52.12,15.63,4.67,2.7,2.02,1023.0,179.0,22.2,6.63,55.6,12.1
21:52:40,52.41,14.92,4.51,3.02,2.0,986.0,170.0,22.1,6.58,52.8,11.0
21:52:45,52.29,14.29,4.81,3.14,1.87,1002.0,196.0,22.1,6.7,56.7,12.6
21:52:50,51.9,15.59,4.18,2.91,2.09,1031.0,165.0,21.1,6.45,53.5,11.9
21:52:55,51.31,14.54,4.97,3.05,2.07,1017.0,182.0,23.2,6.36,52.5,11.6
21:53:00,51.93,15.24,4.57,2.76,2.35,1036.0,191.0,23.3,6.62,49.5,11.3
21:53:05,52.79,15.93,4.7,3.02,2.16,965.0,178.0,22.0,6.33,56.8,12.6
21:53:10,51.65,14.0,4.28,2.86,1.77,1012.0,177.0,22.4,6.66,51.3,10.9
