Time,Clinker_Inlet_Temperature_C,Clinker_Outlet_Temperature_C,Cooling_Air_Flow_Nm3min,Secondary_Air_Temperature_C,Grate_Speed_strokes_min,Under_Grate_Pressure_mbar,Clinker_Production_Rate_tph,Clinker_Feed_Rate_tph,Gypsum_Addition_Percent,Cement_Mill_Power_kW,Cement_Fineness_Blaine_m2kg,Cement_Fineness_45um_Percent_Retained,Separator_Efficiency_Percent
18:21:50,1326.6,95.0,491.6,919.2,11.5,21.6,132.1,136.7,4.45,2239.0,345.0,8.3,81.2
18:21:55,1331.2,93.1,477.2,916.5,11.9,20.5,129.5,142.4,3.89,2299.0,351.0,9.9,80.9
18:22:00,1266.7,91.9,501.7,896.6,12.3,21.6,128.7,147.6,4.0,2232.0,353.0,8.9,81.3
18:22:05,1298.6,87.8,486.3,918.8,11.7,19.1,122.9,121.9,3.69,2216.0,365.0,9.3,81.2
18:22:10,1302.4,85.6,498.2,924.0,12.0,18.1,123.7,132.4,3.89,2205.0,357.0,9.9,81.8
18:22:15,1297.4,101.4,496.8,888.3,10.7,18.9,130.5,132.0,4.14,2216.0,352.0,9.8,78.6
18:22:20,1292.9,84.6,504.2,896.1,11.3,20.4,131.7,135.4,3.83,2244.0,348.0,10.2,84.5
18:22:25,1273.1,92.3,467.8,882.6,12.5,20.0,124.6,133.1,4.09,2171.0,350.0,9.2,79.8
18:22:30,1312.8,95.6,477.5,925.5,11.8,19.4,117.7,145.4,4.04,2242.0,353.0,10.5,83.8
18:22:35,1310.5,101.5,481.3,857.4,12.7,21.9,130.0,137.0,4.05,2261.0,350.0,10.4,82.9
18:22:40,1302.5,84.6,485.5,914.3,12.1,19.5,124.8,132.2,4.39,2162.0,346.0,9.2,83.6
18:22:45,1283.3,94.5,489.1,871.0,11.4,19.2,129.3,130.0,4.2,2278.0,360.0,10.4,81.1
18:22:50,1321.8,92.4,493.6,930.6,11.3,19.2,119.7,132.4,4.22,2183.0,356.0,9.7,83.4
18:22:55,1308.9,81.0,476.7,913.9,11.2,19.4,129.1,141.4,3.75,2261.0,367.0,10.1,85.0
18:23:00,1313.4,93.9,505.0,880.7,11.8,20.0,121.0,130.4,3.76,2210.0,347.0,10.0,82.7
18:23:05,1309.6,93.5,525.1,895.6,12.5,19.3,126.5,128.4,3.79,2311.0,369.0,11.1,82.1
18:23:10,1289.6,85.9,484.1,879.9,12.2,19.2,123.2,137.1,3.9,2195.0,351.0,12.0,81.9
18:23:15,1318.5,87.0,507.1,902.7,11.9,21.6,128.6,134.3,4.18,2221.0,333.0,10.9,83.9
18:23:20,1292.3,103.2,517.4,907.4,12.4,20.3,125.3,136.4,4.26,2266.0,358.0,8.5,77.7
18:23:25,1354.5,92.2,493.7,883.5,11.2,19.5,113.9,128.7,3.92,2268.0,338.0,11.0,81.4
18:23:30,1316.7,80.8,487.6,894.6,11.1,20.1,127.8,136.0,3.78,2227.0,347.0,10.5,82.4
18:23:35,1333.1,86.6,495.4,863.4,12.9,19.1,130.3,134.0,3.94,2345.0,347.0,8.8,83.0
18:23:40,1288.5,82.4,507.6,895.9,11.8,19.5,124.7,137.6,3.75,2273.0,355.0,10.6,84.6
18:23:45,1301.2,91.3,498.4,891.2,12.5,21.2,134.0,143.3,3.86,2327.0,345.0,10.4,84.0
18:23:50,1305.3,85.6,493.9,924.6,12.9,20.8,118.6,128.1,4.05,2106.0,355.0,9.6,83.3
18:23:55,1313.1,95.8,466.4,893.3,11.3,21.2,134.8,127.3,3.97,2265.0,345.0,8.1,82.7
18:24:00,1275.3,87.2,514.6,893.5,12.9,17.9,127.5,134.7,4.33,2227.0,341.0,9.4,83.6
18:24:05,1336.3,77.2,512.5,885.8,12.8,18.9,132.1,138.8,4.04,2297.0,369.0,8.9,83.4
18:24:10,1320.3,78.0,467.9,930.8,11.2,19.5,131.2,132.6,4.12,2247.0,361.0,10.2,80.6
18:24:15,1310.0,84.9,533.2,899.1,11.2,19.3,121.9,140.9,4.27,2264.0,365.0,8.4,85.0
18:24:20,1294.4,91.2,500.3,910.0,11.4,20.1,122.6,131.0,3.93,2253.0,331.0,7.3,84.6
18:24:25,1264.5,93.5,478.8,877.9,11.3,19.2,118.9,136.5,3.93,2290.0,352.0,8.3,83.8
18:24:30,1298.9,85.0,488.1,907.9,11.3,18.1,128.6,138.9,3.63,2307.0,352.0,10.1,83.9
18:24:35,1268.3,85.2,497.6,897.1,12.7,21.9,133.7,139.7,3.95,2236.0,347.0,12.3,80.0
18:24:40,1301.1,95.0,486.8,911.7,11.6,20.9,128.1,131.2,4.2,2249.0,355.0,11.0,83.7
18:24:45,1300.5,81.8,488.5,915.3,12.8,20.4,135.6,131.6,4.08,2303.0,340.0,9.2,84.0
18:24:50,1320.4,86.0,489.1,888.9,11.8,19.2,120.3,129.2,3.92,2235.0,350.0,7.7,82.7
18:24:55,1302.8,86.9,513.1,881.1,11.6,21.9,125.1,127.2,3.96,2213.0,355.0,8.2,81.3
18:25:00,1289.8,96.8,472.7,903.0,11.1,19.6,135.5,137.3,4.18,2360.0,354.0,9.0,80.9
18:25:05,1304.1,86.9,486.8,910.6,13.3,19.9,126.7,140.6,4.26,2184.0,352.0,12.4,82.2
18:25:10,1288.6,88.2,517.4,894.7,11.8,19.8,137.4,139.7,3.81,2318.0,356.0,9.5,83.4
18:25:15,1296.5,87.8,499.5,938.1,11.6,17.9,123.3,140.0,4.01,2250.0,334.0,9.9,82.2
18:25:20,1303.7,91.2,488.2,906.6,11.0,19.2,120.3,130.7,4.18,2195.0,348.0,10.1,82.4
18:25:25,1285.2,84.5,510.2,883.7,12.7,20.3,130.1,132.7,3.91,2214.0,344.0,10.4,83.3
18:25:30,1300.9,85.1,491.1,910.7,12.2,20.2,131.9,140.2,3.9,2162.0,348.0,8.6,82.4
18:25:35,1294.4,91.7,517.5,920.8,12.3,20.6,121.1,140.3,3.98,2191.0,348.0,9.2,81.8
18:25:40,1297.9,84.0,480.8,936.9,11.5,19.7,127.8,127.4,4.4,2266.0,367.0,8.3,80.9
18:25:45,1292.8,86.7,490.1,854.3,12.6,19.2,121.3,131.4,4.01,2167.0,351.0,9.7,83.9
18:25:50,1342.9,93.8,506.7,871.5,12.1,21.7,125.9,135.3,4.0,2250.0,356.0,9.8,81.6
18:25:55,1273.5,91.9,523.3,914.3,12.1,21.1,124.2,136.3,3.6,2229.0,338.0,10.3,81.6
18:26:00,1354.4,79.3,435.3,898.0,11.7,20.5,124.2,126.4,4.04,2296.0,352.0,10.3,79.7
18:26:05,1311.9,90.4,518.2,875.0,12.7,20.7,125.0,142.4,3.79,2260.0,349.0,9.3,83.5
18:26:10,1317.3,94.6,460.3,875.5,12.1,21.8,126.5,134.4,4.01,2235.0,360.0,10.3,80.7
18:26:15,1319.0,86.7,500.0,879.5,11.6,20.5,122.2,130.8,3.93,2238.0,344.0,10.7,81.4
18:26:20,1269.3,89.1,481.8,852.0,11.6,20.2,128.3,141.8,4.04,2283.0,354.0,10.1,81.8
18:26:25,1284.1,81.5,506.6,889.0,12.0,18.1,124.9,138.9,3.89,2312.0,364.0,9.3,84.1
18:26:30,1290.0,92.5,488.2,905.9,13.0,20.1,126.3,135.4,3.94,2302.0,362.0,11.4,84.2
18:26:35,1273.9,83.5,516.1,929.9,11.5,19.4,125.2,129.0,4.25,2293.0,362.0,10.5,83.5
18:26:40,1315.7,88.5,490.6,918.7,11.4,20.2,123.6,141.9,4.14,2278.0,350.0,11.1,82.0
18:26:45,1309.9,97.5,504.9,885.4,11.1,18.0,129.7,133.1,4.19,2317.0,336.0,9.9,81.8
18:26:50,1350.7,97.8,525.2,893.1,10.9,19.4,126.8,130.8,3.7,2247.0,358.0,10.3,81.7
18:26:55,1292.7,88.1,495.4,923.5,12.5,20.0,129.8,130.8,3.76,2251.0,330.0,10.4,83.4
18:27:00,1284.4,84.2,521.1,879.7,11.8,19.1,128.2,124.8,3.77,2266.0,365.0,10.0,83.4
18:27:05,1279.6,98.5,496.5,915.6,11.6,19.7,122.3,133.6,3.7,2290.0,345.0,8.9,81.9
18:27:10,1294.8,91.0,542.5,897.1,10.9,19.7,124.4,137.1,4.27,2251.0,337.0,11.0,83.5
18:27:15,1336.7,100.1,475.0,881.5,12.4,19.6,120.3,142.4,4.08,2166.0,359.0,9.1,86.1
18:27:20,1304.1,96.8,535.5,898.4,12.3,21.5,124.9,131.4,4.14,2253.0,353.0,9.6,84.3
18:27:25,1265.9,90.6,467.7,901.0,11.1,20.6,118.1,128.7,4.17,2222.0,366.0,10.5,83.7
18:27:30,1278.9,93.4,525.6,917.5,12.3,17.0,123.1,130.3,3.72,2213.0,350.0,9.9,82.4
18:27:35,1325.5,85.6,503.9,919.9,11.8,19.9,122.8,136.4,4.08,2253.0,354.0,9.1,83.4
18:27:40,1276.3,89.1,526.1,907.6,11.6,20.8,122.9,130.3,4.1,2247.0,342.0,10.5,83.5
18:27:45,1301.4,90.2,479.7,918.6,12.0,19.2,135.5,127.6,4.16,2218.0,350.0,9.4,82.1
18:27:50,1290.1,89.1,465.1,921.3,11.2,19.5,127.6,134.3,4.03,2166.0,322.0,8.6,81.1
18:27:55,1320.7,84.7,494.7,890.4,11.6,18.4,128.5,136.2,4.32,2259.0,334.0,10.4,80.9
18:28:00,1310.1,100.4,510.2,900.0,12.6,18.5,121.0,140.2,3.84,2305.0,362.0,11.6,83.6
18:28:05,1299.7,81.2,535.0,904.0,12.2,17.8,125.8,133.8,4.21,2247.0,355.0,9.5,83.8
18:28:10,1310.1,89.6,527.5,900.9,12.9,20.3,117.8,142.6,3.93,2277.0,356.0,10.6,82.3
18:28:15,1287.4,97.1,515.5,894.5,11.8,20.0,121.0,127.9,3.91,2229.0,342.0,11.9,82.8
18:28:20,1292.4,88.9,509.7,937.3,12.2,21.2,128.5,139.5,4.1,2177.0,354.0,9.6,82.9
18:28:25,1295.6,90.3,482.6,884.9,11.8,19.6,126.0,138.1,4.12,2216.0,350.0,10.4,80.0
18:28:30,1286.4,96.8,500.9,884.3,12.0,20.3,123.5,143.4,4.3,2177.0,356.0,11.0,79.4
18:28:35,1300.0,86.8,491.7,910.4,11.9,19.8,129.7,139.3,4.14,2287.0,362.0,11.4,79.5
18:28:40,1326.4,91.7,483.5,915.7,12.8,19.8,128.1,151.0,3.99,2315.0,345.0,10.1,81.5
18:28:45,1302.1,89.2,461.7,880.6,11.7,20.7,121.9,131.4,4.04,2340.0,351.0,10.2,83.2
18:28:50,1292.1,92.9,507.8,906.3,11.5,19.1,118.9,132.7,3.92,2289.0,332.0,11.8,83.4
18:28:55,1275.5,93.3,504.2,898.4,11.8,20.0,127.6,133.5,4.2,2237.0,335.0,11.4,83.2
18:29:00,1282.0,94.2,487.7,893.9,11.4,19.6,119.2,137.7,3.69,2263.0,347.0,11.2,81.7
18:29:05,1280.6,80.7,481.3,910.4,11.7,18.7,124.3,126.3,3.9,2281.0,355.0,10.2,80.4
18:29:10,1257.8,95.6,484.0,907.4,12.2,19.9,128.1,138.3,3.93,2224.0,359.0,8.6,80.9
18:29:15,1280.4,100.1,462.7,915.2,12.6,20.6,119.8,134.7,3.72,2174.0,332.0,9.1,82.7
18:29:20,1290.0,86.9,538.8,909.4,12.3,19.2,115.6,137.6,3.92,2318.0,376.0,8.7,81.3
18:29:25,1290.0,90.5,497.9,911.5,11.8,20.2,123.7,129.7,3.79,2218.0,342.0,8.8,81.8
18:29:30,1276.0,81.4,483.7,940.7,12.8,19.4,121.2,129.4,3.93,2276.0,356.0,11.3,84.5
18:29:35,1292.9,92.4,477.7,911.4,11.6,18.3,129.2,148.4,3.85,2195.0,350.0,10.4,81.5
18:29:40,1324.0,93.0,490.8,908.5,12.0,20.3,124.4,137.4,3.85,2257.0,342.0,9.5,80.6
18:29:45,1308.1,83.7,505.5,923.5,11.6,19.0,119.5,123.3,3.66,2256.0,334.0,9.7,82.5
18:29:50,1289.5,87.3,457.5,878.1,12.2,20.6,125.2,132.1,4.28,2159.0,353.0,8.6,84.2
18:29:55,1303.6,89.5,496.7,938.6,11.6,19.7,120.0,128.5,4.28,2248.0,352.0,9.9,82.8
18:30:00,1324.4,82.2,474.3,861.5,12.0,20.2,124.3,127.2,4.29,2166.0,345.0,8.3,84.9
18:30:05,1288.0,95.7,539.3,913.4,12.6,20.5,118.8,132.3,3.72,2270.0,348.0,8.6,82.4
18:30:10,1310.5,92.9,475.2,907.6,11.3,21.6,129.9,143.2,4.16,2225.0,362.0,9.5,81.9
18:30:15,1303.7,96.9,509.3,919.5,12.7,20.0,125.3,143.1,4.16,2296.0,353.0,10.4,82.2
18:30:20,1266.8,94.8,493.9,932.3,12.6,19.8,144.6,133.5,4.02,2219.0,362.0,9.9,82.7
18:30:25,1289.1,86.6,506.1,896.2,11.5,21.5,129.7,131.3,3.88,2197.0,349.0,8.9,82.5
18:30:30,1295.1,88.0,486.3,910.2,11.3,21.3,125.9,128.4,3.84,2234.0,360.0,9.2,82.1
18:30:35,1302.5,77.5,491.9,872.2,11.2,19.1,126.6,136.8,4.3,2318.0,365.0,9.2,79.9
18:30:40,1285.1,95.6,463.6,913.2,11.8,20.4,124.1,134.4,3.98,2285.0,345.0,9.2,86.1
18:30:45,1314.4,84.7,494.6,906.4,11.7,20.2,123.3,135.1,3.85,2292.0,365.0,9.9,83.2
18:30:50,1278.5,83.3,461.0,909.6,11.8,19.4,129.5,133.5,3.91,2178.0,335.0,8.9,84.7
18:30:55,1340.3,91.0,541.0,896.3,10.9,19.4,126.3,128.3,4.02,2224.0,341.0,9.4,82.5
18:31:00,1314.5,84.7,470.1,919.3,11.5,19.9,119.1,141.7,4.03,2183.0,351.0,10.7,83.7
18:31:05,1286.9,90.3,511.1,883.2,11.9,21.5,120.4,129.6,3.92,2233.0,362.0,10.3,81.7
18:31:10,1276.3,82.7,489.7,911.1,12.0,19.4,122.4,126.1,3.89,2266.0,339.0,8.9,83.0
18:31:15,1274.7,76.2,515.2,886.5,11.5,19.5,131.1,144.4,4.1,2248.0,361.0,10.5,83.3
18:31:20,1292.0,97.6,495.7,913.5,10.8,20.3,121.4,135.1,4.01,2289.0,356.0,9.3,81.4
18:31:25,1290.0,100.9,499.6,871.3,11.8,20.3,121.1,136.8,4.13,2306.0,350.0,11.5,80.6
18:31:30,1296.8,82.9,537.9,900.9,11.7,20.6,123.1,132.0,4.28,2239.0,345.0,12.1,82.4
18:31:35,1305.7,80.6,507.3,845.4,12.7,20.0,135.6,138.0,3.69,2189.0,357.0,9.4,80.2
18:31:40,1309.5,105.6,493.1,885.1,12.3,21.6,123.8,136.8,4.22,2124.0,344.0,9.0,82.0
18:31:45,1277.7,101.3,481.9,946.9,11.9,20.1,128.8,139.9,3.67,2229.0,333.0,9.5,84.2
18:31:50,1320.0,92.6,517.5,931.3,11.5,18.2,129.0,127.4,4.21,2221.0,369.0,10.2,80.9
18:31:55,1309.4,96.5,516.5,875.5,11.8,18.8,129.8,137.0,3.94,2219.0,349.0,11.5,79.6
18:32:00,1271.1,97.3,505.1,889.2,12.0,18.5,122.2,138.2,3.77,2227.0,354.0,9.2,83.4
18:32:05,1326.6,89.3,490.7,906.0,11.8,20.0,122.6,127.2,4.32,2304.0,366.0,10.0,82.1
18:32:10,1259.9,92.1,477.3,917.4,10.9,17.9,121.8,141.9,4.19,2220.0,343.0,10.9,80.5
18:32:15,1285.1,92.8,476.9,901.3,11.5,22.4,122.1,132.7,4.08,2209.0,347.0,8.9,82.2
18:32:20,1283.4,86.8,478.6,909.5,12.2,21.1,132.3,134.1,3.93,2337.0,351.0,10.9,82.2
18:32:25,1315.7,85.3,513.2,891.8,12.7,20.4,120.0,133.4,4.32,2294.0,350.0,9.9,81.8
18:32:30,1313.4,97.7,488.0,884.8,10.9,21.0,128.4,128.9,3.8,2340.0,347.0,9.1,83.1
18:32:35,1263.8,94.3,487.7,934.6,12.8,19.0,124.7,134.4,3.83,2264.0,378.0,10.3,82.7
18:32:40,1294.1,89.5,506.4,908.7,11.6,19.0,123.4,132.9,4.08,2280.0,359.0,10.3,83.7
18:32:45,1291.9,93.0,488.6,889.8,11.4,20.4,126.3,133.8,4.52,2232.0,342.0,8.6,80.7
18:32:50,1288.1,100.3,521.5,902.5,11.4,21.6,121.1,128.8,3.98,2314.0,355.0,9.9,84.6
18:32:55,1298.6,94.8,493.2,879.6,12.6,20.5,115.2,148.5,3.96,2226.0,335.0,9.3,82.9
18:33:00,1303.9,81.6,481.4,895.7,12.6,20.4,134.7,128.7,3.8,2211.0,358.0,9.4,81.3
18:33:05,1297.4,88.3,492.6,922.0,12.6,18.7,131.5,136.5,4.12,2175.0,353.0,9.4,79.6
18:33:10,1321.3,96.3,517.5,915.7,11.0,21.0,120.7,143.1,4.06,2286.0,355.0,9.9,81.6
18:33:15,1330.4,95.5,467.5,889.6,13.1,19.5,119.1,139.1,3.97,2269.0,344.0,10.1,80.7
18:33:20,1301.3,85.0,535.1,904.3,11.2,20.2,124.9,146.1,3.89,2238.0,350.0,9.5,81.4
18:33:25,1315.2,88.7,504.7,901.9,11.9,20.1,119.6,128.8,3.87,2315.0,359.0,9.6,82.6
18:33:30,1289.1,84.6,458.7,855.2,12.0,20.2,126.3,138.1,3.82,2223.0,355.0,9.4,82.0
18:33:35,1300.4,92.0,522.8,880.3,11.7,21.3,124.7,139.4,4.0,2272.0,337.0,11.1,82.2
18:33:40,1294.2,88.0,531.6,877.6,11.8,20.7,129.7,137.3,3.71,2259.0,374.0,10.2,80.6
18:33:45,1296.6,90.9,517.7,883.8,11.7,19.8,132.3,136.3,4.23,2283.0,347.0,11.8,80.9
18:33:50,1288.0,85.9,521.1,903.6,13.5,19.9,125.0,142.3,4.26,2169.0,360.0,9.9,80.2
18:33:55,1287.6,83.8,499.0,929.0,12.6,18.6,131.7,131.4,3.81,2180.0,361.0,10.8,85.0
18:34:00,1313.6,86.1,498.8,884.6,11.1,19.3,126.2,141.0,3.68,2272.0,357.0,10.8,80.8
18:34:05,1278.9,90.0,479.9,897.7,11.5,19.6,117.4,127.8,3.95,2313.0,351.0,11.8,84.5
18:34:10,1288.4,83.2,457.3,872.7,13.5,18.7,118.0,133.9,4.09,2328.0,349.0,9.0,82.2
18:34:15,1298.9,84.0,485.2,903.4,11.6,18.8,127.8,135.4,4.07,2217.0,347.0,11.2,85.2
18:34:20,1284.1,93.0,491.3,893.4,12.9,18.7,123.6,133.7,3.99,2243.0,346.0,8.1,81.6
18:34:25,1325.4,89.0,509.4,943.9,11.8,20.8,126.2,130.9,4.42,2253.0,353.0,11.5,81.1
18:34:30,1295.0,84.2,478.9,886.8,12.5,18.7,117.1,132.4,4.43,2245.0,351.0,9.3,84.5
18:34:35,1309.8,81.0,488.8,916.6,12.2,18.0,120.0,131.9,3.97,2195.0,363.0,9.8,83.1
18:34:40,1326.7,94.6,514.7,904.7,11.5,19.0,130.1,140.5,4.23,2281.0,348.0,9.6,83.2
18:34:45,1302.7,88.4,492.3,890.0,11.4,19.3,122.9,128.9,4.42,2186.0,346.0,7.9,82.7
18:34:50,1272.9,93.1,502.1,898.3,12.5,20.0,116.2,136.3,3.91,2208.0,341.0,9.2,81.7
18:34:55,1290.3,82.6,511.8,906.3,12.3,21.0,122.3,145.2,3.91,2265.0,357.0,11.5,81.8
18:35:00,1281.3,91.8,473.3,881.0,11.7,18.9,122.9,137.3,4.06,2238.0,336.0,9.0,82.7
18:35:05,1285.4,87.8,486.9,901.7,10.6,19.5,130.1,137.3,3.5,2250.0,345.0,9.3,81.4
18:35:10,1255.1,83.9,455.1,907.0,12.5,20.5,131.2,135.0,3.7,2248.0,370.0,9.8,83.2
18:35:15,1288.7,90.3,495.6,940.8,12.1,20.3,125.6,135.1,4.05,2254.0,369.0,10.2,80.6
18:35:20,1273.4,97.1,474.3,882.0,12.3,18.7,124.7,127.3,3.75,2169.0,348.0,9.3,80.1
18:35:25,1307.5,99.2,475.9,902.5,12.5,18.9,132.8,139.6,3.78,2262.0,338.0,9.1,85.0
18:35:30,1283.7,87.4,525.4,899.2,11.1,20.7,131.7,130.8,4.22,2189.0,351.0,9.5,82.2
18:35:35,1303.3,92.1,534.6,909.2,11.4,20.2,128.2,136.4,3.82,2231.0,338.0,10.3,83.8
18:35:40,1287.1,100.7,515.6,938.6,12.3,20.8,122.4,136.6,4.25,2246.0,359.0,11.1,84.4
18:35:45,1293.4,80.6,488.2,866.0,11.9,18.4,120.5,134.2,3.77,2258.0,352.0,10.6,82.3
18:35:50,1314.9,95.9,496.0,924.6,13.2,21.4,121.6,133.6,4.02,2231.0,347.0,9.3,82.8
18:35:55,1292.1,81.3,507.5,887.4,13.0,19.4,119.0,145.1,3.83,2286.0,323.0,9.4,83.8
18:36:00,1303.9,86.6,521.0,900.0,11.6,21.2,129.8,130.4,4.17,2196.0,345.0,9.1,83.3
18:36:05,1297.6,86.4,537.0,860.2,12.1,20.4,121.4,140.6,4.0,2168.0,340.0,10.5,82.0
18:36:10,1315.8,85.7,522.0,864.4,12.5,20.6,124.0,131.9,4.2,2270.0,350.0,8.6,86.6
18:36:15,1291.9,92.3,504.2,893.6,11.6,19.2,125.3,137.6,3.68,2270.0,360.0,11.7,80.4
18:36:20,1279.1,97.5,490.2,918.0,13.0,18.2,118.4,125.7,3.95,2193.0,362.0,9.8,81.4
18:36:25,1294.2,95.3,519.3,901.2,12.1,20.5,130.6,132.7,4.09,2322.0,357.0,8.9,82.5
18:36:30,1309.6,93.2,505.0,898.4,12.3,20.0,122.3,140.4,3.87,2303.0,356.0,9.2,79.1
18:36:35,1258.2,95.9,474.7,869.2,12.2,20.1,121.3,134.0,3.88,2245.0,365.0,9.8,82.2
18:36:40,1305.2,88.7,482.0,900.1,11.9,18.9,127.1,134.5,3.97,2227.0,333.0,9.8,82.6
18:36:45,1241.6,83.3,526.1,911.6,12.8,19.0,132.0,140.9,3.87,2199.0,360.0,11.1,84.2
18:36:50,1269.5,96.2,482.0,907.2,12.4,20.6,126.6,133.5,4.02,2157.0,342.0,10.7,82.1
18:36:55,1300.8,85.6,514.4,922.7,11.6,19.0,125.9,138.0,4.24,2302.0,352.0,10.8,83.3
18:37:00,1293.1,78.6,464.0,883.5,11.6,20.8,108.7,136.1,4.01,2230.0,347.0,9.6,80.4
18:37:05,1306.4,89.9,497.9,892.2,10.9,21.2,125.3,136.4,4.15,2257.0,342.0,10.4,81.7
18:37:10,1329.8,91.5,482.4,924.4,11.9,18.8,125.1,129.9,4.15,2331.0,353.0,9.1,83.5
18:37:15,1314.9,91.9,483.5,895.3,11.9,20.1,119.5,137.6,3.37,2295.0,351.0,11.3,80.6
18:37:20,1277.6,92.0,509.0,894.9,12.0,20.2,123.0,136.3,4.15,2324.0,339.0,11.9,83.0
18:37:25,1322.2,102.4,513.0,894.2,12.8,18.9,120.1,140.4,3.8,2188.0,342.0,10.5,84.2
18:37:30,1276.4,92.3,516.3,925.1,11.7,19.2,119.1,134.6,4.36,2260.0,360.0,10.1,84.8
18:37:35,1276.6,77.3,507.1,902.5,12.3,19.6,127.5,141.5,4.17,2187.0,356.0,10.6,83.5
18:37:40,1284.9,91.4,524.9,925.0,11.8,20.1,138.1,136.3,3.73,2306.0,365.0,9.4,84.1
18:37:45,1281.4,88.5,458.1,936.9,12.7,21.4,121.5,129.3,3.95,2247.0,367.0,11.3,83.7
18:37:50,1292.7,92.3,470.6,916.6,12.1,20.7,119.7,132.8,4.1,2241.0,339.0,9.2,84.4
18:37:55,1311.8,95.7,526.4,917.3,12.0,19.7,125.8,134.4,4.24,2254.0,342.0,10.2,86.0
18:38:00,1307.2,89.4,485.4,908.2,11.7,20.0,119.0,134.4,3.95,2213.0,349.0,9.9,83.2
18:38:05,1275.3,93.6,490.9,919.3,11.8,19.2,128.9,132.9,4.13,2150.0,346.0,10.5,83.4
18:38:10,1301.3,97.7,506.7,918.2,13.0,19.1,116.7,138.6,3.98,2278.0,341.0,11.1,82.4
18:38:15,1368.9,86.4,484.4,889.6,12.2,18.7,125.0,139.4,4.19,2237.0,343.0,9.2,83.4
18:38:20,1280.2,88.2,509.0,906.3,11.5,18.0,125.6,133.6,3.71,2261.0,342.0,11.7,82.2
18:38:25,1290.8,82.6,497.1,902.0,11.4,19.9,129.7,139.6,4.16,2294.0,353.0,9.3,82.7
18:38:30,1298.0,89.9,501.8,884.5,11.5,19.4,126.0,140.6,3.97,2265.0,347.0,9.5,82.6
18:38:35,1334.6,96.5,511.1,902.2,11.2,19.8,129.8,140.6,3.99,2312.0,345.0,9.0,85.8
18:38:40,1294.1,85.8,492.0,874.2,12.7,18.8,119.0,131.8,4.03,2257.0,334.0,9.1,83.1
18:38:45,1302.5,87.5,490.1,899.2,12.3,19.6,124.3,135.6,3.87,2263.0,357.0,9.2,84.0
18:38:50,1350.4,76.7,500.9,935.5,12.2,20.6,123.4,128.9,3.45,2193.0,338.0,10.0,84.3
18:38:55,1292.9,101.0,457.0,890.3,12.2,20.3,121.3,135.2,4.1,2268.0,358.0,9.7,83.9
18:39:00,1287.4,86.3,531.0,905.8,12.3,20.8,124.0,137.4,3.77,2263.0,345.0,9.6,82.9
18:39:05,1280.6,87.0,495.2,896.0,11.8,20.5,127.7,139.4,3.89,2276.0,337.0,10.2,80.0
18:39:10,1333.7,96.0,519.0,893.5,11.7,19.3,124.6,130.1,4.16,2252.0,343.0,8.9,82.1
18:39:15,1292.8,93.5,514.9,899.5,11.7,20.1,126.4,136.0,3.96,2336.0,357.0,10.6,82.3
18:39:20,1313.6,96.0,524.5,909.3,11.7,20.1,121.5,139.3,4.0,2274.0,328.0,10.6,82.2
18:39:25,1309.5,103.5,487.7,899.3,12.2,20.3,131.2,135.0,3.95,2219.0,354.0,8.9,81.1
18:39:30,1313.2,98.4,488.6,887.5,12.4,19.9,131.7,134.8,4.06,2215.0,363.0,9.2,82.6
18:39:35,1267.9,89.0,482.2,930.3,12.4,20.5,121.9,136.4,4.0,2394.0,355.0,9.6,81.6
18:39:40,1286.7,89.8,524.1,896.7,11.7,19.9,124.5,135.0,3.79,2259.0,374.0,10.0,82.2
18:39:45,1260.3,95.0,518.0,876.3,11.3,19.9,125.3,138.9,3.98,2304.0,357.0,9.1,82.0
18:39:50,1282.4,96.0,495.9,896.2,12.3,20.6,130.1,135.6,3.94,2222.0,354.0,10.8,81.9
18:39:55,1342.8,96.1,561.8,947.5,12.2,20.0,127.9,145.1,4.18,2374.0,344.0,10.9,82.1
18:40:00,1316.3,104.4,485.1,906.8,12.0,21.1,117.4,128.2,4.31,2240.0,347.0,10.0,80.3
18:40:05,1266.0,78.4,500.3,918.3,12.9,20.5,132.7,128.4,3.83,2292.0,351.0,10.1,82.2
18:40:10,1321.7,87.0,497.8,884.2,12.2,18.8,127.4,130.2,4.19,2359.0,356.0,9.5,82.9
18:40:15,1319.6,83.5,505.7,917.3,10.5,19.5,135.0,134.2,3.79,2324.0,353.0,10.1,82.4
18:40:20,1305.8,92.9,515.7,921.6,12.3,18.4,135.6,136.9,4.25,2255.0,352.0,8.2,82.6
18:40:25,1307.5,87.6,462.1,881.1,12.5,20.9,139.2,139.4,3.81,2308.0,348.0,10.2,83.6
18:40:30,1300.3,83.6,496.2,913.6,11.3,22.1,129.7,128.8,4.18,2254.0,351.0,10.6,81.1
18:40:35,1320.0,97.5,486.6,898.4,10.6,19.6,121.1,132.5,4.04,2227.0,333.0,9.3,81.4
18:40:40,1303.5,87.3,518.5,855.2,11.3,21.3,115.6,132.2,3.78,2279.0,347.0,9.6,80.3
18:40:45,1326.8,78.0,487.2,868.3,10.8,19.6,117.6,130.5,4.05,2204.0,352.0,10.6,82.8
18:40:50,1287.6,94.5,460.0,878.2,12.4,18.9,117.9,137.3,3.96,2212.0,351.0,9.2,82.7
